,stock,register,city,year,PGDP,wage_average,P_baidu_index,DMSP_mean,P_road_area,Built_area,scale,stock_model_chose,pr_stock
1379,0.070122728,,海口市,2003,16730.0,15.06,,7.783098592000001,,5628.824672,2,100011.0,0.057100793515954665
1380,0.038135115,,三亚市,2006,22760.0,18490.47,,7.78070531,5.23,8332.357076,2,110011.0,0.1073239942524151
1381,0.015561507,,枣庄市,2003,10558.0,10508.81,,7.776732998,,2396.790523,2,100011.0,0.037944793738015
1382,0.0440113,,东营市,2003,39528.0,21182.16,,7.773582507,,4826.858982,2,100011.0,0.0930951446845262
1383,0.041757157,,徐州市,2009,27514.0,31175.86,,7.773196802,10.5,2371.499582,2,110011.0,0.08798503228694698
1384,0.063195901,,日照市,2009,31451.0,28383.56,,7.761878453,12.17,2764.411445,2,110011.0,0.09453059024505747
1385,0.078475427,,邢台市,2012,21361.0,37932.1,432.8045752,7.7585679810000014,17.94,1005.223529,2,110111.0,0.0930808360417745
1386,0.055149473,,泰安市,2010,37376.0,30904.21,,7.754970307000001,7.66,1950.844878,2,110011.0,0.08719029744470996
1387,0.053840313,,石家庄市,2007,24243.0,19991.83,,7.750958671,11.18,1920.949576,2,110011.0,0.07213806407712353
1388,0.057808595,,沧州市,2008,24680.0,25270.72,,7.745653842999999,15.71,631.3488372,2,110011.0,0.07629372788678035
1389,0.056142501,0.000574799,濮阳市,2009,18855.0,24046.2,,7.733270721,6.03,1025.917886,2,110011.0,0.05534157274726398
1390,,,朔州市,2019,59269.0,70334.0,2292.480189,7.725425642,,2012.909434,2,100111.0,0.12704145311813053
1391,0.105234256,,大连市,2010,77704.0,44615.02,,7.721992902999999,13.59,5872.976744,2,110011.0,0.1743424967218597
1392,0.090717895,,德阳市,2014,43091.0,52930.07,1190.672368,7.721544715,11.31,2041.152632,2,110111.0,0.11694222956467987
1393,0.028950018,,泰安市,2006,18872.0,15264.11,,7.720500904,11.88,1794.690196,2,110011.0,0.06347155927648894
1394,0.04152825,0.000408956,许昌市,2009,26227.0,22813.07,,7.718154462999999,12.95,1717.520354,2,110011.0,0.07827119926310813
1395,0.024761316,,绍兴市,2003,25115.0,19693.95,,7.717425432000001,,1497.683486,2,100011.0,0.05251121233061859
1396,0.030685177,,绍兴市,2004,30254.0,21579.85,,7.710542205,,1685.9099239999996,2,100011.0,0.06025587550812658
1397,0.070044277,0.011561859,平顶山市,2013,31496.0,42493.07,423.9846154,7.701685464,10.71,1473.851282,2,110111.0,0.0898601377653408
1398,0.051827760999999986,,沧州市,2007,21205.0,20708.46,,7.697968303,15.05,620.2823129,2,110011.0,0.06766883511669203
1399,0.08472106300000001,,聊城市,2011,32968.0,29764.05,686.8333332999998,7.687673772,15.39,1167.616667,2,110111.0,0.09286728199969624
1400,0.031784937,,邯郸市,2005,13410.0,13774.79,,7.687635033999999,12.13,1179.155172,2,110011.0,0.053349549117889264
1401,0.047946055,0.000704298,濮阳市,2008,18802.63786,22712.46,,7.682319793,6.0,1029.842942,2,110011.0,0.05395817102672325
1402,0.057883053,,宿迁市,2012,31827.0,35901.99,335.0210526,7.680126775,9.34,1465.7171050000004,2,110111.0,0.081472731063513
1403,0.196411549,,大连市,2016,97469.6,73764.0,1932.21674,7.67057716,,5667.835771,2,100111.0,0.1912012439886377
1404,0.103505557,,临沂市,2012,29808.0,42137.86,267.3807309,7.666705465,15.19,1841.956146,2,110111.0,0.1004512321554873
1405,0.08728816800000001,,临沂市,2011,27503.0,37445.64,357.4397112,7.665599721,15.76,1717.6963899999996,2,110111.0,0.09657596634365682
1406,0.06487168900000001,,菏泽市,2013,24542.0,35693.4,371.1229268,7.660214167999999,9.14,1077.453659,2,110111.0,0.07298384255370967
1407,0.070716248,,沧州市,2009,25719.0,37133.04,,7.651679118,16.57,628.6866667,2,110011.0,0.09041358963988211
1408,0.056441793,,成都市,2006,22269.0,22563.41,,7.643669341,9.6,3214.833818,2,110011.0,0.08001133671851104
1409,0.041268365,,西安市,2005,15859.0,17728.24,,7.64237557,5.67,2884.5897640000007,2,110011.0,0.06020971478498982
1410,0.053173321,,营口市,2008,30178.0,22461.88,,7.634758872000001,7.7,4160.599618,2,110011.0,0.08999047173858585
1411,0.015339692,,连云港市,2006,11656.0,17760.33,,7.629458388,31.54,1900.747089,2,110011.0,0.09755286738333807
1412,0.039862935,,日照市,2006,18718.0,15934.0,,7.627255985,10.31,2257.097673,2,110011.0,0.06461176493512225
1413,0.04606435,,日照市,2007,23180.0,20006.85,,7.627071823,10.58,2393.182757,2,110011.0,0.07378031436605159
1414,0.07359829,,临沂市,2010,24067.0,31724.03,,7.62352325,17.65,1664.634167,2,110011.0,0.09366738438500674
1415,,,长治市,2019,47219.0,65172.0,2216.989634,7.611694902999999,,2332.157927,2,100111.0,0.11688540738051151
1416,0.042566123,0.000514758,安阳市,2008,19923.65531,21495.41,,7.608141112999999,7.88,1398.487344,2,110011.0,0.05998468912228516
1417,0.063616407,,滨州市,2007,27561.0,17887.75,,7.606892011,14.21,1980.11068,2,110011.0,0.0788480555155083
1418,0.08002719400000001,,聊城市,2010,28444.0,25783.32,,7.59881835,15.33,1211.503704,2,110011.0,0.08356632751544835
1419,0.032550478,,江门市,2004,21774.0,13736.64,,7.598062455,,2478.595241,2,100011.0,0.05103521670359294
1420,0.056838457,,漳州市,2013,45494.0,46748.43,426.50625,7.5889715089999985,14.88,1198.279464,2,110111.0,0.11120489841762629
1421,0.061894694000000014,,泰安市,2011,41850.0,35500.69,673.2391303999998,7.588432739,9.7,2019.717391,2,110111.0,0.09588771966480114
1422,0.016639415,,揭阳市,2008,12679.0,17254.67,,7.581224027,4.9,821.9154087000002,2,110011.0,0.039983809840574286
1423,0.055947591,,盐城市,2012,43172.0,40358.3,442.78974360000007,7.581144319,9.84,1314.532051,2,110111.0,0.09393316217482725
1424,0.062449043,0.010894549,开封市,2013,29327.0,35320.24,323.4595588,7.573964497,15.19,2436.728676,2,110111.0,0.09990030034108159
1425,0.030912807,,潍坊市,2004,14678.0,12299.17,,7.573139542000001,,1350.376,2,100011.0,0.0344803959503973
1426,0.089754725,0.013837251,平顶山市,2015,33984.0,45046.0,1669.389474,7.5682423010000015,11.14,1450.778947,2,110111.0,0.10361100176922688
1427,0.087786795,,温州市,2010,32586.0,37605.46,,7.562505083,16.05,1946.262799,2,110011.0,0.10552720574123114
1428,0.118519254,,南昌市,2014,70373.0,51848.13,2358.550136,7.56067759,16.4,5023.903542,2,110111.0,0.1782219432005725
1429,0.118867933,0.013469174,驻马店市,2020,40710.0,60574.0,1352.2552449999996,7.5561969210000015,,,2,111.0,0.09232091071477527
1430,0.070549997,,盘锦市,2006,39316.0,14694.79,,7.555787822999999,11.12,4478.727533,2,110011.0,0.09853011960417582
1431,0.151548155,,宿州市,2018,28757.0,64089.0,1852.444785,7.555521997,,1534.882822,2,100111.0,0.09595596074659352
1432,0.185061206,,阳江市,2020,52357.0,87212.0,2078.880882,7.551771117,,3811.281618,2,100111.0,0.15706657230515353
1433,0.075767666,,淮南市,2016,27990.0,58543.0,1219.684398,7.551462622000001,,3194.411518,2,100111.0,0.10596496909008365
1434,0.073396747,,合肥市,2011,48540.0,45442.22,906.7912088,7.542182325,21.36,4800.659341,2,110111.0,0.15697933932835362
1435,0.029348879,,江门市,2003,19131.0,12405.1,,7.540657529,,1965.291594,2,100011.0,0.043138515568877704
1436,0.009582853,,南通市,2002,11356.0,12109.26,,7.537416346,,998.2405628,2,100011.0,0.028779535568593913
1437,0.080434187,,德州市,2011,34905.0,28398.82,859.2,7.531527189,18.32,1593.1,2,110111.0,0.1045896117012646
1438,0.06092466,0.009031974,平顶山市,2012,30380.0,40896.7,344.3066667,7.526422507,9.6,1458.24,2,110111.0,0.08456576805135274
1439,,,乌鲁木齐市,2018,87196.0,85990.0,4359.8,7.521938165,,12882.50581,2,100111.0,0.2657246630507834
1440,0.042541024,0.004369298,濮阳市,2007,14976.32609,19551.79,,7.519135947,5.96,1024.721404,2,110011.0,0.04763216747133289
1441,0.122811156,,太原市,2008,42378.0,29588.57,,7.514558887000001,8.28,6861.2,2,110011.0,0.1285915620062193
1442,0.052584522,,日照市,2008,28300.38632,24134.04,,7.512338858,11.31,2562.313147,2,110011.0,0.08464497530766579
1443,0.040146922,,盘锦市,2005,34641.0,13412.57,,7.502743662999999,10.69,4238.633315,2,110011.0,0.09084835009261469
1444,0.047145413,,沧州市,2006,18658.0,16968.03,,7.501710536,14.94,612.215625,2,110011.0,0.06165329563823474
1445,0.018049766,,潮州市,2004,10306.0,12947.13,,7.499386126,,1524.270205,2,100011.0,0.033378579075964976
1446,0.037766717000000005,,鹤壁市,2005,12976.0,12040.59,,7.499298081,7.83,2787.005929,2,110011.0,0.05555033449148169
1447,0.027563431,0.003577124,漯河市,2007,17600.65244,14296.54,,7.49851632,5.18,2053.966976,2,110011.0,0.050979108861397504
1448,0.055740426,0.008502365,平顶山市,2011,30227.0,36740.74,531.0148649,7.490685591,9.5,1450.0790539999996,2,110111.0,0.08260698760493043
1449,0.140858635,,东营市,2009,102370.0,36920.27,,7.48029494,21.84,5118.5,2,110011.0,0.19633045249698367
1450,0.08993971199999999,,杭州市,2006,51878.0,32791.95,,7.477987794,10.18,4931.426163,2,110011.0,0.1282426079643445
1451,0.073036269,,金华市,2008,32813.0,31580.46,,7.456135531,14.53,1367.208333,2,110011.0,0.092515007036407
1452,0.118180143,,德阳市,2016,49835.0,67166.0,1964.922857,7.446985095,,2135.785714,2,100111.0,0.11883114904921889
1453,0.048336207,,石家庄市,2006,21000.0,16911.09,,7.444894191,8.91,1810.344828,2,110011.0,0.061400367143814284
1454,0.025761598,0.003523296,平顶山市,2006,13659.0,16449.62,,7.44455709,4.63,1334.73495,2,110011.0,0.0433955328391097
1455,0.018927502,,鹤壁市,2003,8587.0,9173.93,,7.4389330839999985,,2809.693721,2,100011.0,0.038296760846163236
1456,0.160225113,0.019353988,洛阳市,2018,67707.0,65974.0,2641.156681,7.437113131,,3181.061638,2,100111.0,0.13935265198413307
1457,0.01076991,,舟山市,2002,14910.0,16690.33,,7.43649815,,5105.674798,2,100011.0,0.07129661678762797
1458,0.033871414,0.0006077319999999999,平顶山市,2008,21998.42976,25003.38,,7.433024965,8.32,1274.675369,2,110011.0,0.06499707261184463
1459,0.015354025,,潮州市,2003,9517.0,10679.4,,7.429404542999999,,1529.445697,2,100011.0,0.03010710512213576
1460,0.049336824,,宿迁市,2011,27839.0,31995.59,442.8931818,7.427280197000001,8.07,1434.130303,2,110111.0,0.07332101123565517
1461,0.075011816,,石家庄市,2009,30428.0,27369.84,,7.420749892999999,15.71,2038.676,2,110011.0,0.09376059066156973
1462,0.066372561,0.010289098,商丘市,2013,21073.0,36656.06,259.99155840000003,7.412533856,4.84,848.3935065,2,110111.0,0.058430467938358065
1463,0.057701555,,菏泽市,2012,21461.0,32213.73,311.7240223,7.40815486,8.4,1007.10838,2,110111.0,0.06554844673196657
1464,0.071499703,,滨州市,2008,33610.18398,20713.68,,7.407704126,15.25,2114.188992000001,2,110011.0,0.08949136816739663
1465,0.05676442900000001,,江门市,2009,32139.0,,,7.406884468999999,13.56,2878.119403,2,110001.0,0.11248294220642634
1466,0.031161593,,惠州市,2005,21896.0,16017.39,,7.404855128999999,7.27,2561.801719,2,110011.0,0.06392511188795057
1467,0.199946582,,眉山市,2019,46168.0,62444.0,1973.849275,7.400527557999999,,2241.4898550000007,2,100111.0,0.11260030551735829
1468,,,邯郸市,2004,10887.0,11928.62,,7.399534652000001,,1185.780804,2,100011.0,0.0297734585325067
1469,0.051543279,0.004597658,濮阳市,2006,12719.0,15744.07,,7.395632777999999,5.57,1003.611946,2,110011.0,0.04116310569838745
1470,0.16834129999999994,,阳江市,2019,50412.0,76293.0,2071.190698,7.390911342000001,,3829.748837,2,100111.0,0.14482115903224657
1471,,,宿迁市,2014,39963.0,47393.07,1138.8419689999996,7.388308487000001,10.64,1635.791192,2,110111.0,0.10587208801945805
1472,0.053209436,,辽阳市,2008,30896.0,25178.75,,7.3874867439999985,11.2,5016.568751,2,110011.0,0.10631090366003788
1473,0.100339826,,泰安市,2015,56490.0,51835.0,1734.0284809999996,7.381745417,10.73,2341.8322780000008,2,110111.0,0.1308614549998465
1474,,,北海市,2015,55248.0,49773.0,2167.599296,7.380640083999999,14.01,4520.992817,2,110111.0,0.15491193870924191
1475,0.026139123,,潮州市,2005,11422.0,13322.07,,7.36402701,5.94,1509.1413699999996,2,110011.0,0.04227554406837867
1476,0.103615083,,太原市,2007,36377.0,24687.99,,7.363899754,8.4,6926.1808,2,110011.0,0.11962400733502423
1477,0.062833816,,沈阳市,2006,35940.0,23391.41,,7.3609168610000015,8.65,4635.119048,2,110011.0,0.10096339843392454
1478,0.017521855,,泉州市,2003,18414.0,13131.76,,7.35839621,,773.9217391,2,100011.0,0.033505036474773195
1479,0.078281364,,太原市,2005,26107.0,18546.9,,7.357670578,8.73,5758.282372,2,110011.0,0.09695640503060386
1480,0.047658366,0.009147781,平顶山市,2010,26730.0,31936.03,,7.351666455,9.27,1448.725191,2,110011.0,0.07876103106951757
1481,0.040702096,,辽阳市,2006,21562.0,17433.48,,7.350159067000001,10.68,4608.281283,2,110011.0,0.08703478877008322
1482,0.06875398099999999,,德州市,2010,29858.0,24262.28,,7.347956035,18.85,1600.820482,2,110011.0,0.09274517388556078
1483,0.074400889,,聊城市,2009,24657.0,21382.02,,7.347428174,16.19,1161.380435,2,110011.0,0.07738292949673035
1484,0.082976592,,滨州市,2009,36679.0,23846.99,,7.346466198,16.57,2227.90963,2,110011.0,0.09839284525824406
1485,0.046457301,,台州市,2006,26026.0,31945.72,,7.3439999999999985,12.15,2032.167123,2,110011.0,0.08802482832274636
1486,0.078159137,,宿州市,2017,26056.0,56452.0,1453.463946,7.3401792010000015,,1453.463946,2,100111.0,0.08570299519131104
1487,0.014257649,,淮北市,2007,12674.28884,25325.6,,7.338551147,7.01,2893.653757,2,110011.0,0.06769118619294957
1488,0.017613522,,鹤壁市,2004,10934.0,10327.68,,7.331773514,,2797.462225,2,100011.0,0.04136307688784639
1489,0.013536466,,新乡市,2004,8414.0,9513.51,,7.329141475,,1367.356654,2,100011.0,0.026517040733844255
1490,0.031593926,,泰安市,2007,22617.0,17907.95,,7.327652982,12.36,1783.617073,2,110011.0,0.06991872320820926
1491,0.072136068,0.012457057,漯河市,2014,36671.0,38714.92,1441.653763,7.327151335,6.04,2844.343911,2,110111.0,0.097163501777454
1492,0.143705166,0.023931629,洛阳市,2017,62982.22,57863.0,2422.393077,7.324509417000001,,3200.495096,2,100111.0,0.1281961496676305
1493,0.028643492000000007,,三亚市,2005,14559.0,16033.13,,7.3157681389999984,7.23,3923.4973270000014,2,110011.0,0.06832764438928489
1494,0.046642431,,盐城市,2011,38222.0,35498.32,579.5393502000002,7.315530043,9.7,1269.467148,2,110111.0,0.087201623701085
1495,0.0168385,,徐州市,2006,16257.0,21896.83,,7.309440402000001,8.83,1637.068531,2,110011.0,0.06100652888467713
1496,0.01969943,,揭阳市,2009,14157.0,19877.71,,7.305062335,5.05,919.4073707,2,110011.0,0.044790079619282025
1497,,,莆田市,2007,18113.0,18295.94,,7.299630996,2.89,1734.473785,2,110011.0,0.0486286087281037
1498,,,潜江市,2020,,,,7.294530858,,,2,0.0,
1499,,,济源市,2014,66777.29,,,7.29318542,,,2,1.0,0.12823173851350522
1500,0.038050607,,沧州市,2005,16581.0,14487.66,,7.290372129,14.51,616.2849557999998,2,110011.0,0.05675662007985309
1501,0.107527452,,嘉峪关市,2011,101306.0,53833.81,3440.878476,7.289087948,17.79,23656.03952,2,110111.0,0.34559606209911625
1502,0.055048594000000006,,沈阳市,2005,29935.0,19894.54,,7.283760684,9.32,4461.466346,2,110011.0,0.0925797361323357
1503,0.059286198,,邢台市,2013,22277.0,39707.41,445.54,7.281013677000001,15.74,1099.926875,2,110111.0,0.09054680008103563
1504,0.108593006,,南昌市,2013,64678.0,46744.1,1374.891617,7.274645932,15.28,4841.167665,2,110111.0,0.1591442015395781
1505,0.070259847,,金华市,2007,32002.0,28852.82,,7.272161172000001,14.31,1497.5629800000004,2,110011.0,0.08975462591762975
1506,,,长治市,2020,53778.0,71306.0,2547.378947,7.272011452999999,,,2,111.0,0.1226461803423958
1507,,,朔州市,2020,68889.0,77091.0,2442.428182,7.261700725,,3068.691818,2,100111.0,0.1504466093252358
1508,0.019439543,,潍坊市,2003,12152.0,10780.8,,7.25906057,,1297.786408,2,100011.0,0.030299657528310313
1509,0.059265945,,湖州市,2009,38865.0,33841.71,,7.258064516,16.58,2685.218182,2,110011.0,0.1135271172434621
1510,0.04218805,,宿迁市,2010,22525.0,27612.79,,7.257189811,7.92,1381.25,2,110011.0,0.06806418937149428
1511,0.043753715,,淮安市,2011,35181.0,36984.17,457.9775148,7.256688215,8.48,2706.230769,2,110111.0,0.09235851062572342
1512,0.090540356,,泰安市,2014,53853.0,48323.79,1436.08,7.2534211210000015,10.62,2279.777,2,110111.0,0.12351725350256429
1513,0.012448172,,湖州市,2002,16454.0,16650.54,,7.247426217999999,,2180.883659,2,100011.0,0.04798133722975649
1514,0.050433758,0.000367404,安阳市,2009,21578.0,24092.74,,7.247082767999999,8.02,1444.955357,2,110011.0,0.06450002748710865
1515,0.061167615,,福州市,2010,44000.0,34804.48,,7.246098537000001,12.34,3102.564103,2,110011.0,0.11391414510651755
1516,0.030542225,,惠州市,2004,23642.0,13855.53,,7.23953711,,2569.71397,2,100011.0,0.05336201905710349
1517,0.040235061,0.003964135,安阳市,2007,15526.42373,18534.93,,7.238263229,7.82,1403.063676,2,110011.0,0.05343091446409843
1518,0.04838501,,石家庄市,2005,18671.0,15239.37,,7.22780855,8.62,1731.500559,2,110011.0,0.056724982961813775
1519,0.146046545,,太原市,2009,44319.0,33140.33,,7.226568159,8.27,7005.26129,2,110011.0,0.13474551998321
1520,0.413560348,,昆明市,2019,93853.0,94063.0,2520.126852,7.22483461,,6459.635494,2,100111.0,0.21697359032453206
1521,0.082866646,,茂名市,2017,47116.0,61442.0,1283.504828,7.221484136,,,2,111.0,0.09545583654629625
1522,0.036073113,6.02e-05,安阳市,2006,12071.0,15039.42,,7.220624152,7.7,1364.055937,2,110011.0,0.04666695466442309
1523,0.052696542,,淮安市,2012,39992.0,41970.83,541.5583333,7.209945301,9.31,2832.766667000001,2,110111.0,0.10292923778664188
1524,0.014342115,,揭阳市,2007,10339.0,15041.76,,7.205326785,4.41,1023.491445,2,110011.0,0.03653437961920473
1525,,,宿迁市,2015,43853.0,52161.0,1667.649296,7.201197324,11.16,1750.002347,2,110111.0,0.11808882169850823
1526,0.219862937,,衢州市,2020,72192.0,124605.0,2949.307317,7.2006779660000015,,3477.5414630000005,2,100111.0,0.20489398923700033
1527,,,阳泉市,2019,50689.0,65202.0,4229.958275,7.196091348,,4159.458971,2,100111.0,0.1362683004644017
1528,0.015596485,,许昌市,2004,11518.0,9709.7,,7.1945837510000015,,803.8619681,2,100011.0,0.024406995090442096
1529,0.074314979,,绍兴市,2009,50879.0,32503.64,,7.192851105,17.49,1988.128992,2,110011.0,0.1183016564865643
1530,0.356582524,,昆明市,2020,80584.0,102304.0,1784.103418,7.192102759,,5783.368796,2,100111.0,0.21026696546676132
1531,,,克拉玛依市,2014,153084.0,86358.23,1986.526636,7.189450119,26.86,12460.93981,2,110111.0,0.3384795730351768
1532,0.071704607,,聊城市,2008,22555.54136,18178.36,,7.188716404,16.02,1136.799285,2,110011.0,0.07201918734111439
1533,0.069079003,,合肥市,2010,48312.0,39290.84,,7.1792748820000005,20.05,5833.226667,2,110011.0,0.15705039113597732
1534,0.016257655,,鹤壁市,2002,7422.0,8066.27,,7.1773514270000005,,2684.763343,2,100011.0,0.035039699377411845
1535,,,潜江市,2018,,,,7.175175175,,,2,0.0,
1536,0.042329677,,盘锦市,2003,27226.0,10162.98,,7.173242749,,4188.505096,2,100011.0,0.06520255538363073
1537,0.232949145,,湘潭市,2020,85911.0,71074.0,2239.560256,7.169261477,,3304.269231,2,100111.0,0.15792436002036458
1538,0.114282285,,秦皇岛市,2013,38530.0,48308.3,889.1538462000002,7.157807731,21.59,3194.367521,2,110111.0,0.14065778361585418
1539,0.028764538,,漯河市,2005,12759.0,10268.41,,7.15727003,5.36,1861.551686,2,110011.0,0.04195619213778094
1540,,,乌鲁木齐市,2020,82314.0,98907.0,2316.621557,7.157109687999999,,12864.64311,2,100111.0,0.27606008423119377
1541,0.229159917,,长春市,2018,95663.0,80425.0,3490.766852,7.151224836,,7221.357381999999,2,100111.0,0.21133606296837665
1542,0.056210032,,滨州市,2005,18030.0,13550.25,,7.149802458,5.06,1405.0684130000004,2,110011.0,0.04541193926920117
1543,0.048046174,,营口市,2007,24597.0,20621.39,,7.142129207999999,6.49,4012.44082,2,110011.0,0.08027320317471547
1544,0.023631676,,汕尾市,2015,25283.0,48162.0,729.8949391,7.1377761139999985,5.0,564.0097257,2,110111.0,0.07153314462949527
1545,0.051246241,,菏泽市,2011,18730.0,26921.25,324.1730769,7.130724876,10.14,948.5064103,2,110111.0,0.06360345425501535
1546,0.035674196,0.000480199,漯河市,2009,23777.0,18912.01,,7.127967359,5.14,2089.570703000001,2,110011.0,0.06072461175708835
1547,0.232875668,,北海市,2013,46560.0,41088.43,506.7775097,7.124344176,13.5,4497.650399,2,110111.0,0.12863947191125388
1548,,,阳泉市,2020,56245.0,68077.0,4017.5,7.122618787,,4548.113208,2,100111.0,0.14669020516964093
1549,,,克拉玛依市,2016,137307.0,87001.0,5306.560124000001,7.121169722,,16583.00039,2,100111.0,0.33538872039696066
1550,0.035503736,,泰安市,2008,27793.51911,21842.75,,7.119158275,5.64,1803.817797,2,110011.0,0.06561416793584594
1551,,,乌鲁木齐市,2017,77756.0,78072.0,3845.076923,7.117895626,,12475.13846,2,100111.0,0.24760709864938749
1552,,,济源市,2006,,,,7.116745906,,,2,0.0,
1553,0.088284965,,合肥市,2012,55182.0,50723.74,848.9538462000003,7.105281506,21.85,5014.133654,2,110111.0,0.1678691526419601
1554,0.07170804900000001,,聊城市,2007,18576.0,15879.27,,7.102293791,12.94,1082.097087,2,110011.0,0.06037320596362244
1555,,,秦皇岛市,2014,39282.0,52497.76,2160.51,7.098423194,21.83,3371.705,2,110111.0,0.15543899194447974
1556,0.067178171,,聊城市,2006,15347.0,14119.82,,7.092330862000001,12.65,1076.240001,2,110011.0,0.05544046063955285
1557,0.063157825,,太原市,2004,18881.0,15399.73,,7.086918731,,5217.705937,2,100011.0,0.07371355576884822
1558,0.057169478,,邢台市,2010,17189.0,28156.86,,7.0867256639999985,17.87,994.4049587,2,110011.0,0.07987733229777852
1559,0.050082469,,咸阳市,2013,37695.0,41462.85,324.2580645,7.080863839,12.64,1783.419355,2,110111.0,0.09975435641344797
1560,0.060584258,,德州市,2009,26671.0,21647.43,,7.0779984570000005,17.35,738.8587838,2,110011.0,0.07821014805714095
1561,0.035246723,,江门市,2005,19636.0,15030.15,,7.067607956,9.43,2438.122824,2,110011.0,0.06420519950167428
1562,0.056248829000000014,,铜陵市,2015,57387.0,56543.0,1699.70272,7.065661642,11.83,4784.348398,2,110111.0,0.15448296323226127
1563,0.088822494,,海口市,2002,26226.0,14301.73,,7.0571428570000005,,5480.382558,2,100011.0,0.08019024034528349
1564,0.036985341,,西安市,2004,15294.0,15472.95,,7.055324212,,3086.607273,2,100011.0,0.053258063869022015
1565,0.08701121099999999,,铜陵市,2016,59960.0,61501.0,1879.034785,7.054606365,,5073.39392,2,100111.0,0.14810800941405927
1566,0.011936695,,新乡市,2003,6940.0,8407.3,,7.045828295,,1245.351571,2,100011.0,0.02305077157564518
1567,0.066618345,,邢台市,2011,20027.0,34829.75,546.1909091,7.044891392,19.99,1008.352448,2,110111.0,0.09563968274233345
1568,0.025554577,,惠州市,2003,20759.0,13266.18,,7.044026799,,2212.973698,2,100011.0,0.0474791063103175
1569,0.012475463,,漯河市,2004,11122.0,8601.18,,7.041543027,,1551.575567,2,100011.0,0.029027812371344247
1570,0.211259697,,衢州市,2019,71087.0,118256.0,2807.257325,7.040682563,,3531.710828,2,100111.0,0.1982480412009408
1571,0.07485090400000001,,衡水市,2013,24330.0,36685.95,613.9345794,7.04036635,16.76,1045.962617,2,110111.0,0.09322419357244445
1572,,,沧州市,2004,11659.0,11209.72,,7.039097954,,527.1371003,2,100011.0,0.023996686765666263
1573,0.013967091,,许昌市,2003,9229.0,8611.07,,7.034904714,,807.0352887,2,100011.0,0.02137511841631869
1574,0.37527845,,昆明市,2017,71906.0,76350.0,2840.730864,7.023178335,,6480.417284,2,100111.0,0.18446707036424964
1575,,,盐城市,2015,58299.0,53445.0,1412.469834,7.015910651,11.96,1966.379572,2,110111.0,0.13121880012793413
1576,0.025384019,,三亚市,2004,9538.0,14594.22,,7.008917714,,3954.821001,2,100011.0,0.055077779830521714
1577,,,北海市,2016,61580.0,55502.0,2438.811881,6.986358867000001,,4633.742574,2,100111.0,0.1386695583191256
1578,0.064207186,,温州市,2008,30496.0,29595.07,,6.979503863,11.17,2142.280992,2,110011.0,0.08833773378463892
1579,0.046238992,,菏泽市,2010,14829.0,21959.38,,6.974382208,18.5,928.3195122000003,2,110011.0,0.0725268304458222
1580,,,宿迁市,2016,48311.34673000001,55844.0,1480.177432,6.974057987999999,,1767.98971,2,100111.0,0.10286410604975482
1581,0.3920768770000001,,昆明市,2018,76387.0,80253.0,3841.342418,6.968302317999999,,6465.771017,2,100111.0,0.1909979416080526
1582,0.047071468,,福州市,2008,33615.0,27521.06,,6.957676281,10.64,2609.5855260000008,2,110011.0,0.09139668800663185
1583,,,盐城市,2016,63277.6299,58205.0,1409.239793,6.955762151,,2030.96323,2,100111.0,0.11775041277333509
1584,,,盐城市,2014,53115.0,48140.8,1161.890625,6.952205652999999,13.8,1535.355469,2,110111.0,0.1231023090729325
1585,0.156611311,,锦州市,2019,35431.0,65771.0,2152.350467,6.950024789,,2549.707477,2,100111.0,0.11179517761594858
1586,0.017460416,,淮北市,2008,17029.18582,30020.36,,6.942118675,7.57,3073.243882,2,110011.0,0.07825909021887346
1587,0.035268142,,淮安市,2010,28861.0,32781.87,,6.935753357,7.51,2491.597122,2,110011.0,0.0860017823966184
1588,0.03427885,,盘锦市,2004,29591.0,12129.0,,6.918735302000001,,4253.656089,2,100011.0,0.0699013091198614
1589,0.064457744,,北海市,2012,40372.0,36328.37,320.0102474,6.91841553,12.82,4288.1373159999985,2,110111.0,0.11621397637529747
1590,0.018347042,,邯郸市,2003,8934.0,10041.84,,6.9169021110000015,,1183.2946539999996,2,100011.0,0.026007101572136287
1591,,,济源市,2008,,,,6.904384575,,,2,0.0,
1592,0.145926456,,阳江市,2018,52969.0,66999.0,3295.848889,6.904284299,,2825.013333,2,100111.0,0.1270106194210991
1593,0.014281266,,枣庄市,2002,8687.0,9190.51,,6.903783075,,2214.235646,2,100011.0,0.033416255926219315
1594,0.043870459,,泰安市,2009,31375.0,25630.12,,6.89994836,6.2,1897.093023,2,110011.0,0.07400249969419445
1595,0.015980305,,邯郸市,2002,7710.0,9024.41,,6.891141765,,1168.59961,2,100011.0,0.02373435735493328
1596,0.113162497,,渭南市,2019,34481.0,62814.0,1375.471585,6.89052275,,1526.2081970000004,2,100111.0,0.09850073926895216
1597,,,石家庄市,2004,17871.0,13602.16,,6.8858826870000005,,1699.3895710000004,2,100011.0,0.04138886370042343
1598,0.083762093,,蚌埠市,2016,41855.0,56015.0,1626.021583,6.885589666,,4366.169065,2,100111.0,0.12376166803767238
1599,0.060682121,,淮南市,2013,34897.0,58597.11,468.4792763,6.88010112,8.2,4514.436663,2,110111.0,0.11961802854852176
1600,,,宁德市,2020,83541.0,92223.0,2327.669084,6.875969565,,1434.864504,2,100111.0,0.15987742227177254
