,stock,register,city,year,GDP,road_area,DMSP_sum,Built_area,baidu_index,POP,scale,stock_model_chose,register_model_chose,pr_register
5209,15.9465,,辽阳市,2012,1000.0,1247.0,45093.0,103.0,6.0,180.3,2,11111.0,111111.0,3.240576502002651
5210,26.1523,,绍兴市,2007,1970.0,1108.0,79274.0,90.0,,436.24,2,1111.0,101111.0,6.59648111750731
5211,63.2473,,威海市,2016,3210.0,3179.0,57198.0,193.0,83.0,256.0,2,11111.0,111111.0,8.181378773955355
5212,47.8837,,滁州市,2019,2910.0,2234.0,129379.0,92.0,72.0,455.0,2,11111.0,111111.0,11.433789686575906
5213,15.7088,,淮南市,2014,789.3187,1480.0,53039.0,106.0,21.0,243.4,2,11111.0,111111.0,3.985859750268483
5214,47.7596,,滨州市,2012,1990.0,1353.0,87506.0,88.0,29.0,380.9,2,11111.0,111111.0,7.634705414143399
5215,19.8172,3.1255,鹤壁市,2016,771.7894,760.0,20525.0,64.0,47.0,170.0,2,11111.0,111111.0,3.446838498814443
5216,149.5503,,杭州市,2011,7020.0,4900.0,162175.0,433.0,68.0,695.7,2,11111.0,111111.0,17.352233670361574
5217,67.6399,,湛江市,2019,3070.0,1394.0,129710.0,111.0,95.0,854.0,2,11111.0,111111.0,14.95594661943678
5218,21.7957,,铜陵市,2020,1000.0,1415.0,28647.0,81.0,39.0,,2,11111.0,11111.0,3.267150030254016
5219,108.9394,,济宁市,2016,4300.0,4565.0,107825.0,199.0,113.0,876.0,2,11111.0,111111.0,15.624146102963778
5220,222.51,,成都市,2012,8140.0,7441.0,137979.0,516.0,57.0,1173.3,2,11111.0,111111.0,20.190663162703892
5221,83.1759,,沈阳市,2010,5020.0,5706.0,124037.0,412.0,,719.6,2,1111.0,101111.0,13.3015561752719
5222,,,泉州市,2006,1900.0,669.0,109909.0,80.0,,670.4,2,1111.0,101111.0,7.707769092456335
5223,15.3426,2.6351,漯河市,2013,861.5355,805.0,25999.0,61.0,14.0,274.2,2,11111.0,111111.0,3.541466430700755
5224,115.4701,,烟台市,2014,6000.0,3396.0,136361.0,316.0,95.0,653.4,2,11111.0,111111.0,16.39419117774962
5225,13.4097,,淮北市,2013,703.6634,1066.0,26506.0,80.0,6.0,214.5,2,11111.0,111111.0,2.662848458767889
5226,,,秦皇岛市,2019,1610.0,2378.0,75908.0,142.0,91.0,301.0,2,11111.0,111111.0,7.60539186486613
5227,55.9577,,邯郸市,2013,3060.0,3157.0,116381.0,121.0,49.0,994.0,2,11111.0,111111.0,13.955726995026605
5228,10.5463,,莆田市,2011,1050.0,784.0,39342.0,55.0,20.0,326.5,2,11111.0,111111.0,4.685181760578417
5229,12.0234,,淄博市,2002,780.0,,57894.0,153.0,,412.03,2,1101.0,101101.0,2.9537000982916424
5230,,,黄石市,2019,1770.0,1897.0,44223.0,82.0,57.0,273.0,2,11111.0,111111.0,6.046579537389674
5231,,,漳州市,2015,2770.0,1123.0,131690.0,66.0,70.0,502.08,2,11111.0,111111.0,11.8513945147179
5232,49.3502,6.6642,濮阳市,2016,1450.0,816.0,41300.0,59.0,76.0,433.0,2,11111.0,111111.0,7.3777260251448515
5233,28.7837,,绍兴市,2008,2220.0,1114.0,80343.0,90.0,,437.06,2,1111.0,101111.0,7.199668428274229
5234,20.7422,,北海市,2017,1230.0,955.0,37008.0,77.0,73.0,175.0,2,11111.0,111111.0,5.125551195276655
5235,78.027,,邯郸市,2012,3020.0,3259.0,116848.0,117.0,39.0,993.1,2,11111.0,111111.0,13.648977077741993
5236,125.8253,,烟台市,2015,6450.0,3516.0,137435.0,324.0,117.0,653.28,2,11111.0,111111.0,17.49771930005668
5237,9.7021,,鄂州市,2013,630.94,1074.0,15470.0,60.0,9.0,109.8,2,11111.0,111111.0,1.695910850502577
5238,29.6478,5.1652,许昌市,2012,1720.0,596.0,48619.0,80.0,23.0,494.2,2,11111.0,111111.0,6.904408783821134
5239,116.8238,,西安市,2011,3860.0,5502.0,98412.0,343.0,64.0,791.8,2,11111.0,111111.0,12.390909510399666
5240,204.5618,,杭州市,2013,8340.0,5426.0,164876.0,462.0,103.0,706.6,2,11111.0,111111.0,19.831256520793197
5241,31.9663,,江门市,2011,1830.0,1961.0,94797.0,134.0,25.0,393.7,2,11111.0,111111.0,7.39997103165652
5242,97.5744,,合肥市,2014,5180.0,5850.0,112382.0,403.0,142.0,712.8,2,11111.0,111111.0,15.669711561754443
5243,49.9693,,蚌埠市,2020,2080.0,2615.0,58492.0,153.0,64.0,,2,11111.0,11111.0,6.589329307540669
5244,110.0565,,潍坊市,2011,3540.0,3251.0,157092.0,149.0,53.0,877.6,2,11111.0,111111.0,14.965455595845086
5245,36.6043,5.2871,濮阳市,2013,1130.0,648.0,41749.0,50.0,16.0,417.3,2,11111.0,111111.0,5.384809552312128
5246,47.4922,,济宁市,2010,2540.0,1898.0,109945.0,89.0,,843.03,2,1111.0,101111.0,9.13628190852067
5247,66.1726,10.405999999999999,新乡市,2015,1980.0,1110.0,81150.0,115.0,100.0,637.44,2,11111.0,111111.0,10.95145890894296
5248,28.0057,,辽阳市,2016,654.1758,1385.0,46277.0,105.0,43.0,179.0,2,11111.0,111111.0,3.7939016200689895
5249,56.5907,,威海市,2015,3000.0,3105.0,58788.0,193.0,79.0,254.75,2,11111.0,111111.0,7.8752815589751215
5250,4.6843,,舟山市,2009,535.2361,485.0,16000.0,51.0,,96.77,2,1111.0,101111.0,1.4717131036829865
5251,20.2412,,营口市,2011,1220.0,718.0,54289.0,103.0,32.0,235.5,2,11111.0,111111.0,4.907581291055948
5252,45.2613,,日照市,2015,1670.0,2055.0,53680.0,101.0,63.0,295.95,2,11111.0,111111.0,6.431333546549525
5253,1.9757,,乌海市,2003,67.6298,384.0,16374.0,56.0,,41.6,2,1111.0,101111.0,0.31269065124792184
5254,15.8391,,威海市,2005,1170.0,1273.0,59173.0,82.0,,249.09,2,1111.0,101111.0,3.9013969733584997
5255,36.664,,唐山市,2006,2360.0,2420.0,139953.0,209.0,,719.12,2,1111.0,101111.0,8.79806310348483
5256,43.2612,,徐州市,2010,2940.0,2467.0,110487.0,239.0,,972.89,2,1111.0,101111.0,9.916644284261112
5257,60.5772,,徐州市,2012,4020.0,3239.0,110553.0,274.0,35.0,990.5,2,11111.0,111111.0,14.069126311372319
5258,43.9915,,东营市,2012,3000.0,2022.0,78185.0,111.0,37.0,185.5,2,11111.0,111111.0,7.310592309214973
5259,63.5499,,济宁市,2012,3190.0,3484.0,111421.0,125.0,43.0,847.1,2,11111.0,111111.0,12.77155156476541
5260,41.0631,,江门市,2013,2000.0,2228.0,96482.0,158.0,20.0,393.0,2,11111.0,111111.0,7.401940523659822
5261,110.9324,13.0301,周口市,2020,3270.0,1005.0,119153.0,79.0,79.0,,2,11111.0,11111.0,11.510165478171984
5262,17.9574,,枣庄市,2008,1090.0,1272.0,45503.0,106.0,,383.24,2,1111.0,101111.0,3.6332509892147176
5263,34.8567,,日照市,2013,1500.0,1792.0,54071.0,97.0,19.0,290.1,2,11111.0,111111.0,5.101439053258453
5264,,,邯郸市,2015,3150.0,3161.0,119902.0,127.0,122.0,1049.7,2,11111.0,111111.0,16.430833506321456
5265,,,贵阳市,2016,3160.0,2643.0,80184.0,249.0,143.0,401.0,2,11111.0,111111.0,11.248070403623068
5266,,,淮安市,2018,3600.0,3752.0,100320.0,190.0,133.0,561.0,2,11111.0,111111.0,13.163565237810257
5267,34.3828,5.9403,许昌市,2013,1880.0,606.0,49794.0,92.0,24.0,499.0,2,11111.0,111111.0,7.150920465757593
5268,44.1541,6.6623,许昌市,2015,2170.0,628.0,49799.0,90.0,84.0,504.77,2,11111.0,111111.0,9.112443878423655
5269,25.4832,4.5141,许昌市,2011,1590.0,554.0,49892.0,80.0,28.0,494.1,2,11111.0,111111.0,6.923270349530529
5270,8.5996,,泰州市,2005,822.26,857.0,57987.0,50.0,,502.05,2,1111.0,101111.0,3.7290959072773635
5271,20.0085,,铜陵市,2019,960.0,740.0,29903.0,81.0,28.0,171.0,2,11111.0,111111.0,3.4090468187541942
5272,26.4273,,威海市,2009,1780.0,1778.0,59880.0,129.0,,252.97,2,1111.0,101111.0,5.112313309413409
5273,9.8908,,乌海市,2006,152.3965,467.0,16586.0,56.0,,43.35,2,1111.0,101111.0,0.49214160690529113
5274,22.8792,,营口市,2013,1510.0,720.0,55172.0,110.0,12.0,232.5,2,11111.0,111111.0,4.7156013434320645
5275,10.8018,1.8913,鹤壁市,2012,545.7806,313.0,21460.0,61.0,10.0,163.1,2,11111.0,111111.0,2.2691574908611303
5276,41.8667,,武汉市,2006,2590.0,4328.0,86250.0,425.0,,818.84,2,1111.0,101111.0,7.418512772626398
5277,86.8299,,烟台市,2011,4910.0,3335.0,142153.0,269.0,49.0,651.8,2,11111.0,111111.0,14.193322306534895
5278,1.8609,,舟山市,2005,280.1592,415.0,16318.0,52.0,,96.73,2,1111.0,101111.0,0.9067298164061166
5279,116.8809,,合肥市,2015,5660.0,6348.0,115657.0,416.0,163.0,717.72,2,11111.0,111111.0,16.8048524579702
5280,16.9489,,营口市,2010,1000.0,713.0,55410.0,99.0,,235.53,2,1111.0,101111.0,3.541278978822356
5281,52.6896,,徐州市,2011,3550.0,2604.0,112362.0,249.0,37.0,976.7,2,11111.0,111111.0,13.698432743760865
5282,11.1383,,湖州市,2007,892.0238,1567.0,58846.0,72.0,,257.8,2,1111.0,101111.0,3.1926184385277923
5283,,,太原市,2016,2960.0,4903.0,69751.0,,143.0,370.0,2,10111.0,110111.0,9.81818080968628
5284,8.4357,,乌海市,2007,190.04,503.0,16726.0,73.0,,47.7,2,1111.0,101111.0,0.5532875131959626
5285,40.9142,6.4951,许昌市,2014,2090.0,622.0,50419.0,88.0,68.0,499.8,2,11111.0,111111.0,8.589457832790421
5286,,,邢台市,2017,2090.0,1519.0,125796.0,103.0,152.0,790.0,2,11111.0,111111.0,14.740767533707803
5287,147.52100000000004,,大连市,2017,6990.0,5362.0,140125.0,404.0,182.0,595.0,2,11111.0,111111.0,19.00241038232666
5288,,,克拉玛依市,2019,973.0,1225.0,72545.0,77.0,27.0,31.0,2,11111.0,111111.0,3.662004401207927
5289,6.44,,嘉峪关市,2017,209.87215,,12465.0,,25.0,21.0,2,10101.0,110101.0,1.12597070527433
5290,112.9026,,沈阳市,2012,6600.0,6647.0,130645.0,455.0,54.0,724.8,2,11111.0,111111.0,15.396139705792763
5291,,,保定市,2017,3450.0,3266.0,225203.0,190.0,201.0,1199.0,2,11111.0,111111.0,22.743316951368428
5292,12.9678,,莆田市,2012,1200.0,829.0,41302.0,55.0,17.0,329.3,2,11111.0,111111.0,4.855331069323456
5293,,,石家庄市,2014,5170.0,5233.0,143081.0,264.0,150.0,1024.9,2,11111.0,111111.0,19.355931084317433
5294,35.7655,,惠州市,2012,2370.0,2010.0,116828.0,229.0,28.0,341.9,2,11111.0,111111.0,8.137268242537354
5295,58.63,9.9504,新乡市,2014,1920.0,1100.0,84133.0,113.0,81.0,630.5,2,11111.0,111111.0,10.431016670406207
5296,16.9273,,南通市,2006,1760.0,1282.0,100400.0,59.0,,769.79,2,1111.0,101111.0,7.210156021949864
5297,,,泉州市,2007,2280.0,965.0,116156.0,85.0,,674.29,2,1111.0,101111.0,8.636902485294044
5298,20.9351,,青岛市,2002,1520.0,,114606.0,133.0,,715.65,2,1101.0,101101.0,6.351452302234739
5299,142.7576,,潍坊市,2012,4010.0,3337.0,163914.0,157.0,46.0,878.9,2,11111.0,111111.0,15.516854890070483
5300,13.5637,,枣庄市,2006,759.95,1023.0,46768.0,105.0,,371.97,2,1111.0,101111.0,2.951252988772601
5301,104.2508,,潍坊市,2010,3090.0,3094.0,163988.0,140.0,,873.78,2,1111.0,101111.0,11.221732420343102
5302,,,保定市,2018,3590.0,3488.0,227006.0,215.0,215.0,1208.0,2,11111.0,111111.0,23.279344827295265
5303,29.0409,,北海市,2020,1280.0,1633.0,39012.0,86.0,61.0,,2,11111.0,11111.0,4.433371123172639
5304,12.9575,2.3041,鹤壁市,2013,622.1183,722.0,21933.0,64.0,12.0,165.9,2,11111.0,111111.0,2.370291429807004
5305,13.0772,,湖州市,2008,1030.0,1660.0,59818.0,72.0,,258.5,2,1111.0,101111.0,3.507223433630078
5306,97.2493,,亳州市,2018,1280.0,1355.0,87505.0,71.0,107.0,657.0,2,11111.0,111111.0,10.705624388138832
5307,15.3311,,枣庄市,2007,925.5606,1131.0,47061.0,104.0,,380.19,2,1111.0,101111.0,3.326358157223487
5308,7.7983,,嘉峪关市,2020,282.0,905.0,12610.0,,13.0,,2,10111.0,10111.0,1.1916774625169055
5309,96.6258,,烟台市,2012,5280.0,3405.0,145831.0,273.0,42.0,650.3,2,11111.0,111111.0,14.528386882326242
5310,,,邢台市,2018,2150.0,1623.0,128242.0,106.0,187.0,797.0,2,11111.0,111111.0,15.822753547799623
5311,34.7687,,济南市,2005,1880.0,4128.0,105540.0,238.0,,597.44,2,1111.0,101111.0,6.12816277687727
5312,43.1983,5.4047,濮阳市,2014,1250.0,668.0,44030.0,54.0,43.0,424.5,2,11111.0,111111.0,6.336028655623197
5313,14.5528,,潮州市,2012,706.6543,419.0,33696.0,42.0,5.0,264.8,2,11111.0,111111.0,3.404266735642307
5314,7.31,,嘉峪关市,2019,283.0,,12756.0,,9.0,21.0,2,10101.0,110101.0,0.8359887625982584
5315,4.29,,嘉峪关市,2014,243.0618,394.0,12761.0,68.0,13.0,24.1,2,11111.0,111111.0,0.7750251444481737
5316,15.3838,,宁波市,2002,1500.0,,107643.0,102.0,,546.19,2,1101.0,101101.0,5.996057788390548
5317,18.3458,,扬州市,2009,1860.0,1460.0,68328.0,79.0,,458.8,2,1111.0,101111.0,6.053192354229755
5318,10.6649,,乌海市,2008,240.1,507.0,17212.0,75.0,,48.27,2,1111.0,101111.0,0.676868466744938
5319,187.9654,,沈阳市,2016,5550.0,6129.0,133998.0,,137.0,734.0,2,10111.0,110111.0,16.485875419517534
5320,125.3273,,沈阳市,2013,7160.0,7777.0,134019.0,455.0,66.0,727.1,2,11111.0,111111.0,16.31380938120714
5321,12.0935,,乌海市,2009,311.20799999999997,528.0,17244.0,77.0,,48.06,2,1111.0,101111.0,0.8325874198459513
5322,,,衡水市,2019,1510.0,1172.0,92275.0,76.0,80.0,458.0,2,11111.0,111111.0,9.112301610227313
5323,78.5416,6.8379,平顶山市,2020,2460.0,1557.0,82659.0,73.0,93.0,,2,11111.0,11111.0,8.563686148536023
5324,4.4734,,镇江市,2002,560.8973,,40067.0,72.0,,267.13,2,1101.0,101101.0,2.1742981199657385
5325,14.2159,1.9288,焦作市,2007,856.0041,997.0,42535.0,78.0,,357.97,2,1111.0,101111.0,3.103959196527768
5326,54.5948,,滨州市,2013,2160.0,1508.0,95543.0,83.0,29.0,381.6,2,11111.0,111111.0,8.069894292356361
5327,,,邯郸市,2014,3080.0,3126.0,126207.0,124.0,103.0,1029.5,2,11111.0,111111.0,15.915615090528792
5328,32.2191,,连云港市,2013,1790.0,1748.0,79541.0,150.0,36.0,520.2,2,11111.0,111111.0,8.013860008308166
5329,40.52,,德阳市,2018,2210.0,1038.0,62054.0,89.0,111.0,387.0,2,11111.0,111111.0,9.38694103304811
5330,,,贵阳市,2020,4310.0,3040.0,84634.0,448.0,119.0,,2,11111.0,11111.0,14.351458592364647
5331,34.0836,,营口市,2016,1160.0,1711.0,57859.0,189.0,41.0,233.0,2,11111.0,111111.0,4.739551524980298
5332,142.9899,,合肥市,2016,6270.0,6820.0,120860.0,460.0,166.0,730.0,2,11111.0,111111.0,17.639919747929667
5333,23.0031,,营口市,2012,1380.0,731.0,57928.0,110.0,10.0,235.1,2,11111.0,111111.0,4.603900177932241
5334,19.1602,,揭阳市,2012,1400.0,485.0,55845.0,68.0,11.0,673.9,2,11111.0,111111.0,7.661778133267008
5335,37.0235,,枣庄市,2012,1700.0,2351.0,48316.0,146.0,24.0,394.8,2,11111.0,111111.0,5.756711156600684
5336,22.9739,,郑州市,2002,928.289,,79577.0,156.0,,649.09,2,1101.0,101101.0,4.114870447175625
5337,65.5113,,宁波市,2009,4330.0,2291.0,109932.0,251.0,,571.02,2,1111.0,101111.0,12.393819081066454
5338,34.2362,,南通市,2009,2870.0,1451.0,104673.0,94.0,,762.66,2,1111.0,101111.0,9.759174838550567
5339,22.0543,,威海市,2008,1780.0,1705.0,63439.0,120.0,,252.23,2,1111.0,101111.0,5.225772624738694
5340,93.3461,,德州市,2017,3140.0,2917.0,110294.0,156.0,114.0,595.0,2,11111.0,111111.0,12.870519435628498
5341,33.8897,,湖州市,2012,1660.0,1992.0,61982.0,88.0,40.0,261.4,2,11111.0,111111.0,5.8818438515799585
5342,44.9251,5.4519,濮阳市,2015,1330.0,723.0,45357.0,56.0,70.0,429.01,2,11111.0,111111.0,7.193779322848636
5343,179.1153,,大连市,2020,7030.0,5036.0,147382.0,444.0,122.0,,2,11111.0,11111.0,19.999134216857115
5344,169.1177,,潍坊市,2014,4790.0,3590.0,170858.0,176.0,105.0,888.3,2,11111.0,111111.0,18.16715429292431
5345,,,淮安市,2020,4030.0,4103.0,107041.0,208.0,93.0,,2,11111.0,11111.0,11.753124879438268
5346,73.7851,,济宁市,2013,3500.0,4241.0,119459.0,176.0,52.0,847.8,2,11111.0,111111.0,13.343870814327001
5347,24.0763,4.0417,焦作市,2011,1440.0,1162.0,43256.0,96.0,30.0,370.0,2,11111.0,111111.0,5.632820872863274
5348,259.93,,成都市,2010,5550.0,6460.0,153016.0,456.0,,1149.07,2,1111.0,101111.0,15.694969844081385
5349,52.5914,,绍兴市,2011,3330.0,1283.0,88401.0,109.0,51.0,440.0,2,11111.0,111111.0,10.183142772003034
5350,92.2743,,济宁市,2015,4010.0,4456.0,119655.0,194.0,114.0,867.44,2,11111.0,111111.0,15.627262601231022
5351,21.125999999999998,4.1659,焦作市,2010,1250.0,1056.0,43322.0,90.0,,368.02,2,1111.0,101111.0,4.017653703947021
5352,60.4683,,滨州市,2014,2280.0,1831.0,97317.0,112.0,69.0,386.7,2,11111.0,111111.0,9.208508934160196
5353,50.7593,,唐山市,2008,3560.0,2614.0,150975.0,213.0,,729.41,2,1111.0,101111.0,11.779257772639902
5354,59.1532,,宿州市,2019,1980.0,1882.0,106177.0,90.0,65.0,658.0,2,11111.0,111111.0,10.85757706921524
5355,12.8182,,潮州市,2011,647.2168,411.0,34894.0,42.0,8.0,262.8,2,11111.0,111111.0,3.435011781346529
5356,13.1974,,廊坊市,2002,459.9763,,68760.0,43.0,,384.11,2,1101.0,101101.0,2.811735954952532
5357,33.2607,,泉州市,2008,2710.0,1052.0,122554.0,89.0,,677.73,2,1111.0,101111.0,9.749448064380324
5358,95.7162,,西安市,2010,3240.0,5342.0,109072.0,327.0,,782.73,2,1111.0,101111.0,9.207134215481183
5359,,,淮安市,2017,3330.0,3654.0,108925.0,185.0,126.0,561.0,2,11111.0,111111.0,12.940766937274276
5360,61.047,,江门市,2016,2420.0,1945.0,105250.0,152.0,103.0,394.0,2,11111.0,111111.0,10.41034209488854
5361,66.3673,,滨州市,2015,2360.0,1953.0,98882.0,113.0,75.0,389.07,2,11111.0,111111.0,9.500726244378995
5362,68.4114,,徐州市,2013,4440.0,3750.0,120856.0,276.0,53.0,1006.9,2,11111.0,111111.0,15.367756411215927
5363,30.6376,,惠州市,2011,2090.0,1770.0,124895.0,221.0,29.0,343.0,2,11111.0,111111.0,8.135702942316447
5364,41.4021,,惠州市,2013,2680.0,2116.0,124913.0,237.0,35.0,343.4,2,11111.0,111111.0,8.89917213082445
5365,8.679,,乌海市,2005,125.6046,467.0,17999.0,56.0,,43.11,2,1111.0,101111.0,0.46075679166644856
5366,7.8391,,常州市,2002,760.6035,,47524.0,91.0,,343.24,2,1101.0,101101.0,2.8346137254569626
5367,,,徐州市,2016,5810.0,4463.0,121350.0,261.0,134.0,1041.0,2,11111.0,111111.0,19.303883245620128
5368,124.0358,12.4931,商丘市,2020,2930.0,3220.0,116460.0,152.0,104.0,,2,11111.0,11111.0,10.781782656060626
5369,82.7603,,济宁市,2014,3800.0,4456.0,122273.0,186.0,106.0,860.1,2,11111.0,111111.0,15.218495013141023
5370,15.7347,0.4558,焦作市,2008,1030.0,1020.0,44281.0,90.0,,361.25,2,1111.0,101111.0,3.5265593617732396
5371,145.5314,,沈阳市,2014,7100.0,8413.0,140507.0,465.0,120.0,730.8,2,11111.0,111111.0,17.74001031666459
5372,,,连云港市,2016,2380.0,2505.0,82654.0,213.0,93.0,534.0,2,11111.0,111111.0,10.08562449913145
5373,138.0125,,西安市,2012,4370.0,6333.0,110133.0,375.0,60.0,796.0,2,11111.0,111111.0,13.039259788866104
5374,53.7203,,枣庄市,2016,2140.0,2565.0,49968.0,151.0,90.0,413.0,2,11111.0,111111.0,8.133863057228695
5375,43.4809,,绍兴市,2010,2800.0,1207.0,90552.0,100.0,,438.91,2,1111.0,101111.0,8.730022357292334
5376,39.8891,,淮南市,2020,1340.0,2125.0,60518.0,123.0,71.0,,2,11111.0,11111.0,5.74488989816618
5377,17.4171,,泰州市,2009,1660.0,1314.0,63343.0,61.0,,503.98,2,1111.0,101111.0,5.6381817458721075
5378,16.4825,,揭阳市,2011,1230.0,418.0,57932.0,58.0,9.0,669.3,2,11111.0,111111.0,7.477644395470765
5379,158.3422,,大连市,2018,7670.0,5909.0,151331.0,404.0,200.0,595.0,2,11111.0,111111.0,20.53109960993746
5380,65.8394,,济南市,2009,3350.0,6461.0,111905.0,336.0,,603.27,2,1111.0,101111.0,8.827859879408155
5381,74.8844,,滨州市,2016,2470.0,1573.0,99886.0,156.0,82.0,392.0,2,11111.0,111111.0,9.796629084898605
5382,6.91,,嘉峪关市,2018,299.62,,13482.0,,23.0,21.0,2,10101.0,110101.0,1.1933851078779212
5383,10.0258,,扬州市,2006,1100.0,1025.0,72148.0,70.0,,458.64,2,1111.0,101111.0,4.520681080402644
5384,31.814,,芜湖市,2014,2310.0,3337.0,66115.0,160.0,50.0,384.5,2,11111.0,111111.0,7.423905452574312
5385,,,连云港市,2014,1970.0,1775.0,83329.0,160.0,67.0,526.5,2,11111.0,111111.0,9.161050573811188
5386,37.0057,,淄博市,2009,2450.0,2433.0,65978.0,219.0,,421.41,2,1111.0,101111.0,6.783426455995547
5387,159.5971,,潍坊市,2013,4420.0,3449.0,176874.0,171.0,51.0,882.9,2,11111.0,111111.0,16.48723355133253
5388,6.4453,,三亚市,2011,283.7549,387.0,27229.0,34.0,3.0,58.1,2,11111.0,111111.0,1.31655574211953
5389,17.8699,,盘锦市,2010,926.3214,984.0,42254.0,61.0,,131.25,2,1111.0,101111.0,2.857615110969029
5390,29.9042,5.1599,焦作市,2013,1710.0,1201.0,44803.0,108.0,21.0,367.8,2,11111.0,111111.0,5.709001969623387
5391,62.7394,,绍兴市,2012,3650.0,1305.0,91485.0,115.0,42.0,440.8,2,11111.0,111111.0,10.405268968834022
5392,49.7003,,东营市,2013,3250.0,2267.0,86926.0,113.0,44.0,187.0,2,11111.0,111111.0,8.015517347270317
5393,,,太原市,2015,2740.0,4140.0,76346.0,340.0,146.0,367.39,2,11111.0,111111.0,9.970470228282185
5394,53.2549,,济南市,2008,3020.0,5910.0,112914.0,326.0,,603.99,2,1111.0,101111.0,8.26899554135848
5395,48.0067,,泉州市,2010,3560.0,1163.0,126149.0,160.0,,685.27,2,1111.0,101111.0,11.66969209767792
5396,67.6639,,淮南市,2018,1130.0,1981.0,61317.0,104.0,77.0,390.0,2,11111.0,111111.0,7.000877606655106
5397,46.0721,,济南市,2007,2560.0,5120.0,113094.0,315.0,,604.85,2,1111.0,101111.0,7.464651875745794
5398,26.3922,4.317,焦作市,2012,1550.0,1189.0,44944.0,102.0,22.0,367.3,2,11111.0,111111.0,5.56431691007557
5399,44.3532,,蚌埠市,2019,2060.0,2550.0,66040.0,151.0,52.0,386.0,2,11111.0,111111.0,7.3389227200082665
5400,29.6177,,淮南市,2017,1060.0,1789.0,61359.0,104.0,65.0,390.0,2,11111.0,111111.0,6.634662002112878
5401,,,宿迁市,2017,2610.0,,94479.0,90.0,117.0,591.0,2,11101.0,111101.0,12.255921925843948
5402,1.5947,,乌海市,2004,91.3666,435.0,18347.0,56.0,,42.23,2,1111.0,101111.0,0.39705995329943256
5403,76.7886,,湛江市,2020,3100.0,1594.0,149974.0,112.0,89.0,,2,11111.0,11111.0,12.834312504537092
5404,,,太原市,2014,2530.0,3941.0,76730.0,330.0,135.0,369.7,2,11111.0,111111.0,9.519333894801715
5405,32.3232,,枣庄市,2011,1560.0,1916.0,50959.0,124.0,29.0,394.2,2,11111.0,111111.0,5.930738516230528
5406,,,宿迁市,2018,2750.0,2060.0,95051.0,94.0,133.0,591.0,2,11111.0,111111.0,12.751765451583173
5407,14.1294,,淄博市,2003,1000.0,1769.0,66736.0,164.0,,413.14,2,1111.0,101111.0,3.7090408866508255
5408,27.545,,湖州市,2011,1520.0,1949.0,65063.0,85.0,32.0,261.1,2,11111.0,111111.0,5.609049161523215
5409,65.6509,8.3156,平顶山市,2018,2140.0,1373.0,88167.0,74.0,136.0,570.0,2,11111.0,111111.0,11.929080847289502
5410,39.7072,,枣庄市,2013,1830.0,2381.0,51125.0,146.0,24.0,396.0,2,11111.0,111111.0,5.998386727035068
5411,42.6358,,唐山市,2007,2780.0,2552.0,158092.0,209.0,,724.66,2,1111.0,101111.0,10.1434099046479
5412,176.6883,,潍坊市,2015,5170.0,3666.0,179459.0,178.0,120.0,893.71,2,11111.0,111111.0,19.286771383480783
5413,195.0904,,潍坊市,2016,5170.0,3715.0,179553.0,179.0,117.0,901.0,2,11111.0,111111.0,19.248150400192372
5414,,,贵阳市,2017,3540.0,2937.0,90059.0,359.0,178.0,408.0,2,11111.0,111111.0,12.578369500627161
5415,17.0203,,盘锦市,2011,1120.0,1072.0,42876.0,61.0,18.0,131.2,2,11111.0,111111.0,3.464270546082185
5416,40.5647,,湖州市,2013,1800.0,2031.0,65306.0,92.0,44.0,262.5,2,11111.0,111111.0,6.2413392486574715
5417,12.6256,0.1345,焦作市,2006,699.0957,944.0,45518.0,77.0,,355.13,2,1111.0,101111.0,2.8181479987393856
5418,73.9962,,绍兴市,2013,3970.0,2501.0,93092.0,197.0,36.0,441.7,2,11111.0,111111.0,10.243461323946402
5419,63.6167,,唐山市,2009,3810.0,2726.0,159092.0,224.0,,733.9,2,1111.0,101111.0,12.495751064778588
5420,21.6883,,南通市,2007,2110.0,1128.0,111071.0,61.0,,766.13,2,1111.0,101111.0,8.294210267722084
5421,20.0494,,威海市,2007,1580.0,1668.0,67369.0,109.0,,251.06,2,1111.0,101111.0,4.874959327396038
5422,21.8,,湖州市,2010,1300.0,1882.0,65765.0,78.0,,259.98,2,1111.0,101111.0,4.190877218230561
5423,17.3056,2.5895,鹤壁市,2015,717.2528,755.0,24146.0,64.0,43.0,168.74,2,11111.0,111111.0,3.3757135729418204
5424,17.8352,,威海市,2006,1370.0,1637.0,67589.0,92.0,,249.83,2,1111.0,101111.0,4.426472791564946
5425,21.8563,,揭阳市,2013,1610.0,676.0,59897.0,109.0,13.0,682.7,2,11111.0,111111.0,7.988699876979185
5426,15.7212,,莆田市,2013,1340.0,827.0,45993.0,55.0,20.0,334.2,2,11111.0,111111.0,5.272733009987313
5427,30.8478,,淄博市,2008,2320.0,2380.0,67726.0,213.0,,420.62,2,1111.0,101111.0,6.544505450516368
5428,16.0744,,廊坊市,2003,528.5451,507.0,72650.0,45.0,,387.24,2,1111.0,101111.0,3.2661197221245333
5429,16.6831,,潮州市,2013,780.3423,433.0,36927.0,42.0,7.0,267.2,2,11111.0,111111.0,3.653820836340624
5430,55.5696,,武汉市,2008,3960.0,5809.0,97534.0,461.0,,833.24,2,1111.0,101111.0,10.367024985046916
