,stock,register,city,year,GDP,road_area,DMSP_sum,Built_area,baidu_index,POP,scale,stock_model_chose,register_model_chose,pr_stock
5017,141.9713,,临沂市,2014,3570.0,4037.0,146173.0,200.0,97.0,1113.2,2,11111.0,111111.0,109.58899999999998
5018,235.92,,成都市,2009,4500.0,6289.0,121954.0,439.0,,1139.63,2,1111.0,101111.0,111.374
5019,8.0759,,淮北市,2010,461.6043,867.0,23381.0,63.0,,219.56,2,1111.0,101111.0,12.335
5020,10.2661,1.8233,漯河市,2010,680.4948,761.0,22962.0,60.0,,278.47,2,1111.0,101111.0,14.305000000000001
5021,29.6194,,银川市,2011,986.6761,1652.0,58672.0,126.0,24.0,162.2,2,11111.0,111111.0,35.602
5022,43.8286,,咸阳市,2018,2380.0,1065.0,88025.0,73.0,143.0,460.0,2,11111.0,111111.0,66.744
5023,39.3778,,西安市,2006,1470.0,3219.0,86022.0,261.0,,753.11,2,1111.0,101111.0,44.262
5024,9.3024,,鄂州市,2012,560.39,1039.0,13540.0,60.0,7.0,109.4,2,11111.0,111111.0,25.183
5025,72.0398,,聊城市,2015,2660.0,2351.0,73754.0,99.0,100.0,622.3,2,11111.0,111111.0,64.824
5026,102.6029,,大连市,2013,7650.0,4362.0,118144.0,396.0,61.0,591.5,2,11111.0,111111.0,145.49099999999999
5027,6.3344,,焦作市,2002,287.6249,,34772.0,57.0,,336.63,2,1101.0,101101.0,9.345
5028,71.8041,,茂名市,2019,3250.0,1344.0,98136.0,123.0,73.0,818.0,2,11111.0,111111.0,68.05100000000002
5029,4.0145,0.6148,鹤壁市,2006,221.6682,454.0,18343.0,42.0,,151.04,2,1111.0,101111.0,10.808
5030,,,克拉玛依市,2017,744.5034,1239.0,61369.0,76.0,44.0,31.0,2,11111.0,111111.0,35.69
5031,3.9322,,泰州市,2002,504.6038,,49728.0,46.0,,504.0,2,1101.0,101101.0,12.954000000000002
5032,6.882999999999999,,潮州市,2007,380.2248,380.0,28001.0,44.0,,254.06,2,1111.0,101111.0,12.817000000000002
5033,48.2892,,烟台市,2007,2880.0,2137.0,121667.0,195.0,,651.47,2,1111.0,101111.0,75.794
5034,8.3663,,莆田市,2010,850.3257,784.0,34980.0,55.0,,323.54,2,1111.0,101111.0,25.345
5035,87.2577,,沧州市,2012,2810.0,939.0,123525.0,61.0,34.0,744.4,2,11111.0,111111.0,60.65100000000001
5036,70.3106,,潍坊市,2008,2490.0,2585.0,138297.0,132.0,,862.48,2,1111.0,101111.0,66.15799999999999
5037,,,黄石市,2018,1590.0,1834.0,39380.0,82.0,83.0,273.0,2,11111.0,111111.0,55.49900000000001
5038,47.2911,6.8867,安阳市,2014,1790.0,996.0,63598.0,110.0,80.0,611.4,2,11111.0,111111.0,58.19600000000001
5039,62.6234,,福州市,2012,4220.0,2563.0,105643.0,240.0,52.0,655.3,2,11111.0,111111.0,102.92299999999997
5040,57.4431,,湛江市,2018,3010.0,,116493.0,111.0,123.0,848.0,2,11101.0,111101.0,87.12299999999999
5041,28.2519,3.5751,濮阳市,2011,897.3433,566.0,36776.0,82.0,17.0,416.6,2,11111.0,111111.0,27.869
5042,21.2625,,日照市,2010,1030.0,1561.0,46890.0,90.0,,287.92,2,1111.0,101111.0,27.237000000000002
5043,71.2815,,太原市,2011,2080.0,2752.0,59614.0,300.0,53.0,365.0,2,11111.0,111111.0,93.39299999999999
5044,56.5917,,台州市,2010,2430.0,2341.0,89619.0,116.0,,583.14,2,1111.0,101111.0,70.37100000000001
5045,22.5597,,银川市,2010,769.4227,1652.0,59536.0,121.0,,158.8,2,1111.0,101111.0,16.043
5046,108.4023,,石家庄市,2013,4860.0,4560.0,121818.0,217.0,91.0,1003.2,2,11111.0,111111.0,112.23199999999997
5047,56.5977,,鞍山市,2018,1750.0,3211.0,80144.0,174.0,116.0,342.0,2,11111.0,111111.0,60.736000000000004
5048,36.8277,,马鞍山市,2018,1920.0,1539.0,80144.0,100.0,116.0,229.0,2,11111.0,111111.0,61.09500000000001
5049,17.8035,,淮南市,2015,901.0822,1616.0,47935.0,108.0,41.0,246.2,2,11111.0,111111.0,33.487
5050,21.4555,,东营市,2007,1660.0,1679.0,68151.0,93.0,,183.09,2,1111.0,101111.0,45.967
5051,27.1391,,武汉市,2003,1660.0,3247.0,74488.0,216.0,,781.19,2,1111.0,101111.0,45.111000000000004
5052,3.07,,嘉峪关市,2012,269.14599999999996,373.0,10665.0,63.0,7.0,19.8,2,11111.0,111111.0,21.740000000000002
5053,25.5372,,日照市,2011,1210.0,1285.0,47176.0,93.0,20.0,289.0,2,11111.0,111111.0,35.825
5054,15.5063,,惠州市,2007,1100.0,1218.0,99929.0,101.0,,312.89,2,1111.0,101111.0,26.198
5055,36.1205,,江门市,2012,1880.0,2196.0,84384.0,157.0,18.0,391.8,2,11111.0,111111.0,54.223
5056,7.9462,,潮州市,2008,442.7597,391.0,28349.0,42.0,,256.13,2,1111.0,101111.0,12.817000000000002
5057,14.1293,,营口市,2009,799.4827,713.0,47815.0,97.0,,235.04,2,1111.0,101111.0,17.259
5058,,,贵阳市,2014,2500.0,2611.0,69957.0,320.0,104.0,382.9,2,11111.0,111111.0,95.99799999999999
5059,124.9954,,大连市,2015,7730.0,4553.0,120169.0,396.0,136.0,593.56,2,11111.0,111111.0,183.31900000000005
5060,127.476,,石家庄市,2012,4500.0,4285.0,122751.0,216.0,56.0,1005.3,2,11111.0,111111.0,106.30499999999999
5061,125.7791,,温州市,2013,4000.0,2657.0,107185.0,205.0,80.0,807.2,2,11111.0,111111.0,106.92399999999998
5062,86.1048,,南昌市,2016,4350.0,3308.0,62793.0,317.0,141.0,523.0,2,11111.0,111111.0,107.508
5063,10.0977,,海口市,2006,350.1246,1178.0,21694.0,91.0,,176.68,2,1111.0,101111.0,12.004999999999999
5064,13.1499,2.0954,许昌市,2007,855.3952,512.0,43539.0,63.0,,475.15,2,1111.0,101111.0,22.61
5065,16.301,1.3536,新乡市,2006,639.9858,895.0,72317.0,89.0,,576.57,2,1111.0,101111.0,13.946000000000002
5066,,,石家庄市,2016,5930.0,5366.0,123213.0,278.0,176.0,1038.0,2,11111.0,111111.0,115.357
5067,85.4753,,潍坊市,2009,2710.0,2526.0,140352.0,136.0,,867.85,2,1111.0,101111.0,67.30499999999999
5068,25.4324,,铜陵市,2018,1220.0,727.0,26138.0,81.0,67.0,171.0,2,11111.0,111111.0,35.699
5069,210.8041,,长沙市,2015,8510.0,4596.0,103609.0,364.0,173.0,680.36,2,11111.0,111111.0,239.54700000000003
5070,58.453,,聊城市,2013,2370.0,2115.0,75689.0,74.0,39.0,597.5,2,11111.0,111111.0,58.13000000000001
5071,123.8081,,临沂市,2013,3340.0,3979.0,150690.0,195.0,35.0,1090.4,2,11111.0,111111.0,83.513
5072,1.5604,,舟山市,2004,212.0391,408.0,14245.0,51.0,,96.91,2,1111.0,101111.0,10.808
5073,27.8817,,江门市,2010,1570.0,1942.0,85217.0,129.0,,392.28,2,1111.0,101111.0,46.612
5074,35.0867,,滨州市,2010,1550.0,1159.0,80170.0,87.0,,377.92,2,1111.0,101111.0,47.274
5075,12.1237,,淮北市,2012,620.5393,1017.0,24219.0,80.0,7.0,218.3,2,11111.0,111111.0,25.183
5076,90.1653,,石家庄市,2010,3400.0,4147.0,124229.0,203.0,,989.16,2,1111.0,101111.0,110.003
5077,3.6636,,嘉峪关市,2013,226.2175,385.0,10834.0,68.0,4.0,20.0,2,11111.0,111111.0,22.42
5078,17.9147,,惠州市,2008,1290.0,1433.0,101466.0,180.0,,318.84,2,1111.0,101111.0,26.363999999999997
5079,165.6416,,临沂市,2015,3760.0,4146.0,151855.0,202.0,121.0,1124.04,2,11111.0,111111.0,109.431
5080,13.0374,,南通市,2005,1470.0,1055.0,87167.0,57.0,,770.86,2,1111.0,101111.0,41.578
5081,32.1656,,宿迁市,2013,1710.0,1724.0,75304.0,75.0,20.0,572.1,2,11111.0,111111.0,58.70300000000001
5082,43.9692,,邯郸市,2008,1990.0,2090.0,106390.0,104.0,,928.08,2,1111.0,101111.0,55.221000000000004
5083,1.2934,,舟山市,2003,172.2656,366.0,14341.0,50.0,,97.12,2,1111.0,101111.0,13.306999999999999
5084,18.3621,2.4815,新乡市,2007,779.6766,907.0,73135.0,91.0,,584.04,2,1111.0,101111.0,16.918
5085,25.6415,,惠州市,2010,1730.0,1882.0,101705.0,215.0,,337.28,2,1111.0,101111.0,52.912
5086,8.0116,,鄂州市,2011,490.89,916.0,14069.0,56.0,8.0,109.4,2,11111.0,111111.0,25.183
5087,159.30200000000005,,长春市,2017,,7168.0,220000.0,521.0,243.0,749.0,2,11110.0,111110.0,234.75900000000001
5088,42.8492,,烟台市,2006,2410.0,2077.0,125843.0,179.0,,649.98,2,1111.0,101111.0,73.91099999999999
5089,19.1561,,东营市,2006,1450.0,1655.0,70049.0,90.0,,181.82,2,1111.0,101111.0,44.014
5090,9.9203,,淮北市,2011,554.9156,981.0,24471.0,79.0,9.0,221.8,2,11111.0,111111.0,25.183
5091,7.0123,,焦作市,2003,341.4205,652.0,36148.0,67.0,,340.19,2,1111.0,101111.0,11.377999999999998
5092,37.6126,5.2038,安阳市,2012,1570.0,964.0,65703.0,108.0,20.0,593.0,2,11111.0,111111.0,52.52
5093,65.8373,,宿州市,2020,2050.0,1910.0,88650.0,91.0,71.0,,2,11111.0,11111.0,70.83700000000002
5094,5.2112,0.0032,鹤壁市,2008,342.3523,517.0,19100.0,48.0,,157.74,2,1111.0,101111.0,10.690000000000001
5095,87.4231,13.7087,周口市,2018,2690.0,905.0,107110.0,75.0,124.0,1259.0,2,11111.0,111111.0,66.32400000000003
5096,50.8451,,亳州市,2017,1150.0,,76273.0,69.0,72.0,651.0,2,11101.0,111101.0,46.437
5097,70.624,,沈阳市,2009,4270.0,5261.0,115231.0,395.0,,716.55,2,1111.0,101111.0,98.505
5098,,,黄石市,2020,1640.0,1981.0,40924.0,84.0,53.0,,2,11111.0,11111.0,55.121
5099,40.9455,,滨州市,2011,1820.0,1289.0,81720.0,87.0,34.0,380.7,2,11111.0,111111.0,59.188
5100,13.9261,,辽阳市,2010,735.4295,998.0,42287.0,98.0,,183.32,2,1111.0,101111.0,15.091
5101,,,沧州市,2016,3540.0,1065.0,128478.0,73.0,125.0,780.0,2,11111.0,111111.0,74.32700000000001
5102,21.3092,,绍兴市,2006,1680.0,1101.0,74305.0,83.0,,435.5,2,1111.0,101111.0,55.436
5103,183.1593,,长春市,2019,5900.0,7638.0,222053.0,543.0,148.0,754.0,2,11111.0,111111.0,157.78400000000002
5104,7.9018,1.4921,鹤壁市,2010,429.1193,603.0,19184.0,51.0,,162.05,2,1111.0,101111.0,10.747000000000002
5105,6.7249,,扬州市,2004,788.13,982.0,59025.0,63.0,,454.29,2,1111.0,101111.0,16.856
5106,39.5858,,泉州市,2009,3070.0,1120.0,102449.0,96.0,,680.85,2,1111.0,101111.0,69.36100000000002
5107,9.1675,1.7448,许昌市,2006,718.5397,512.0,44843.0,48.0,,467.54,2,1111.0,101111.0,14.867999999999999
5108,82.0675,,合肥市,2013,4670.0,5470.0,103303.0,393.0,91.0,711.5,2,11111.0,111111.0,112.29199999999999
5109,5.5312,,扬州市,2003,647.22,772.0,59187.0,58.0,,453.61,2,1111.0,101111.0,13.165000000000001
5110,60.5048,,太原市,2010,1780.0,2849.0,62218.0,245.0,,365.5,2,1111.0,101111.0,62.988000000000014
5111,61.4401,,潍坊市,2007,2060.0,2583.0,144570.0,128.0,,859.13,2,1111.0,101111.0,49.603
5112,29.9628,6.1448,新乡市,2010,1190.0,977.0,74629.0,97.0,,603.86,2,1111.0,101111.0,35.299
5113,59.5735,,西安市,2008,2190.0,4722.0,91079.0,273.0,,772.3,2,1111.0,101111.0,63.335
5114,13.5348,2.3299,漯河市,2012,797.1238,788.0,24379.0,60.0,13.0,275.0,2,11111.0,111111.0,29.962
5115,61.5837,,德州市,2013,2460.0,1438.0,93799.0,128.0,39.0,578.8,2,11111.0,111111.0,59.52
5116,38.5053,,东营市,2011,2680.0,1906.0,71164.0,109.0,44.0,186.0,2,11111.0,111111.0,58.498000000000005
5117,44.3242,,银川市,2013,1290.0,1837.0,62290.0,149.0,27.0,172.6,2,11111.0,111111.0,39.864
5118,67.8938,,台州市,2011,2750.0,2562.0,93988.0,116.0,46.0,586.8,2,11111.0,111111.0,60.46300000000001
5119,89.5044,,太原市,2013,2410.0,3570.0,62542.0,320.0,76.0,367.5,2,11111.0,111111.0,102.71999999999998
5120,52.6348,,威海市,2014,2790.0,2981.0,54184.0,190.0,63.0,254.8,2,11111.0,111111.0,79.49600000000001
5121,,,贵阳市,2015,2890.0,2645.0,72940.0,235.0,123.0,391.79,2,11111.0,111111.0,110.13400000000001
5122,,,秦皇岛市,2018,1640.0,2375.0,71404.0,138.0,143.0,300.0,2,11111.0,111111.0,58.09100000000001
5123,8.6597,,威海市,2003,836.02,879.0,54317.0,51.0,,247.63,2,1111.0,101111.0,21.159
5124,,,衡水市,2020,1560.0,1192.0,80288.0,76.0,84.0,,2,11111.0,11111.0,57.710000000000015
5125,8.234,,焦作市,2004,455.7036,792.0,36902.0,71.0,,345.5,2,1111.0,101111.0,12.716000000000001
5126,23.0489,,连云港市,2011,1410.0,1675.0,68865.0,130.0,26.0,505.2,2,11111.0,111111.0,41.681
5127,79.3273,,台州市,2012,2910.0,2599.0,94447.0,116.0,39.0,591.0,2,11111.0,111111.0,59.59500000000001
5128,75.3106,12.1218,新乡市,2016,2170.0,1149.0,75366.0,118.0,105.0,646.0,2,11111.0,111111.0,58.249
5129,11.6398,1.7734,漯河市,2011,751.7001,761.0,24571.0,60.0,15.0,276.4,2,11111.0,111111.0,28.217000000000006
5130,84.9496,,金华市,2012,2710.0,1505.0,99554.0,74.0,36.0,470.6,2,11111.0,111111.0,60.65100000000001
5131,19.8909,,济南市,2003,1370.0,3555.0,93125.0,200.0,,582.56,2,1111.0,101111.0,33.94500000000001
5132,16.1172,,铜陵市,2017,1120.0,725.0,27276.0,81.0,57.0,171.0,2,11111.0,111111.0,34.364999999999995
5133,2.9381,,三亚市,2008,144.3178,303.0,22544.0,60.0,,54.58,2,1111.0,101111.0,12.623000000000001
5134,15.2242,,辽阳市,2013,1080.0,1331.0,43089.0,104.0,9.0,180.0,2,11111.0,111111.0,29.0
5135,,,秦皇岛市,2020,1690.0,2436.0,71858.0,145.0,93.0,,2,11111.0,11111.0,57.932
5136,11.9476,,枣庄市,2005,633.35,1680.0,41870.0,114.0,,367.27,2,1111.0,101111.0,14.584999999999999
5137,72.7034,,福州市,2013,4680.0,2591.0,112082.0,248.0,86.0,655.5,2,11111.0,111111.0,106.92399999999998
5138,15.2788,,海口市,2008,443.1808,1215.0,22761.0,91.0,,155.82,2,1111.0,101111.0,12.161
5139,3.6871,,三亚市,2009,173.3198,349.0,22602.0,28.0,,55.71,2,1111.0,101111.0,13.306999999999999
5140,12.7213,,盘锦市,2009,676.8658,899.0,35090.0,59.0,,130.01,2,1111.0,101111.0,14.305000000000001
5141,32.2531,4.1761,濮阳市,2012,989.6987,596.0,39055.0,118.0,11.0,421.3,2,11111.0,111111.0,28.312
5142,33.4567,,武汉市,2004,1960.0,3583.0,78805.0,218.0,,785.9,2,1111.0,101111.0,60.74000000000001
5143,35.6327,,唐山市,2005,2030.0,1946.0,129713.0,196.0,,714.51,2,1111.0,101111.0,52.57000000000001
