Unnamed: 0,register,stock,province,year,GDP,road_area,DMSP_sum,Built_area,baidu_index,POP,scale,city,stock_model_chose,register_model_chose,pr_stock,pr_stock_corrected
452,,3.0643,,2006,0.0012381149381491356,0.0024445574373215474,8252.0,25.0,,187.23,2,武威市,1111.0,101111.0,4.285408148571873,1.5190445339855478
454,,94.51,,2015,0.004409153514946405,0.0021023193960965306,11323.0,27.0,0.0,249.97,2,普洱市（2007年前为思茅市、思茅地区）,11111.0,111111.0,9.047429331738954,9.047429331738954
455,,10.1586,,2008,0.0054768264951404536,0.0026987914108029887,64389.0,28.0,,272.48,2,呼伦贝尔市,1111.0,101111.0,11.320498825953416,6.510487403442983
456,,3.0752,,2008,0.0013122063653865812,0.0022587710720851093,9864.0,28.0,,129.56,2,张掖市,1111.0,101111.0,4.2293703145116375,2.1565670570570776
457,,2.4098,,2004,0.0014888808003267852,0.002434779207572261,16733.0,19.0,,177.91,2,巴彦淖尔市,1111.0,101111.0,4.6782552987220045,2.911725875236446
468,,2.5844,,2005,0.0010241959190424599,0.0033930457230023077,6141.0,27.0,,294.94,2,安康市,1111.0,101111.0,4.8349750650908065,2.940846818477492
477,,4.4942,,2005,0.0012882834083191078,0.003050807681777291,6032.0,17.0,,528.65,2,昭通市,1111.0,101111.0,4.936331619795149,4.936331619795149
478,,2.3964,,2007,0.0013685353232031185,0.0025032268158172643,3304.0,16.0,,374.22,2,巴中市,1111.0,101111.0,4.549717541276894,3.1076534179150728
479,,21.8369,,2020,0.005704852725003073,0.006121171823053154,45130.0,56.0,41.0,,2,酒泉市,11111.0,11111.0,14.906593053783903,25.551177986154507
480,,0.6809999999999999,,2003,0.0006578493740865362,0.0010169358939257638,18002.0,17.0,,173.55,2,黑河市,1111.0,101111.0,2.0116682457248967,1.119242350381634
485,,2.2601,,2003,0.0004639388917635831,0.0010658270426721944,5361.0,24.0,,237.5,2,商洛市,1111.0,101111.0,1.7467821037594549,1.3887094905390485
487,,3.5532,,2008,0.0016744288211102225,0.0036472796964837494,8983.0,27.0,,197.6,2,武威市,1111.0,101111.0,6.1167196993297805,3.118931476765199
488,,15.8,,2016,0.003382689031872833,0.004889114874643095,10676.0,64.0,38.0,131.0,2,张掖市,11111.0,111111.0,10.024126654400524,16.0459040742565
490,,0.6953,,2004,0.0007940613014270056,0.0010462705831736222,18613.0,17.0,,174.07,2,黑河市,1111.0,101111.0,2.2576588010381133,1.1239610894486305
491,,3.8774,,2009,0.0015121585529474886,0.0025521179645636954,10740.0,28.0,,130.37,2,张掖市,1111.0,101111.0,4.825993388413803,3.1250425304420504
496,,4.1278,,2005,0.0017367031984244009,0.002522783275315837,18407.0,31.0,,175.87,2,巴彦淖尔市,1111.0,101111.0,5.158397635006068,2.990930466215498
501,,1.0283,,2003,0.0011812244634918953,0.0024445574373215474,15499.0,28.0,,270.6,2,乌兰察布市（2003年前为乌兰察布盟）,1111.0,101111.0,4.194196630060358,4.194196630060358
506,,11.3708,,2009,0.006796078817037786,0.0028063519380451363,72034.0,28.0,,271.76,2,呼伦贝尔市,1111.0,101111.0,13.53684919010377,8.087959527076979
507,,19.2724,,2006,0.0009056888696520576,0.0011831657996636286,12718.0,19.0,,240.78,2,普洱市（2007年前为思茅市、思茅地区）,1111.0,101111.0,2.565449507216583,2.565449507216583
511,,2.7721,,2004,0.0005679634859708402,0.001036492353424336,5636.0,24.0,,240.62,2,商洛市,1111.0,101111.0,1.8859586271938171,1.3814481907955887
513,,3.8343,,2003,0.000288067137948231,0.0005866937849571713,5669.0,5.0,,296.35,2,定西市,1111.0,101111.0,1.0139394309911185,0.4707604427995767
514,,13.44,,2015,0.0031450018327765696,0.006482966323776744,11124.0,64.0,21.0,130.07,2,张掖市,11111.0,111111.0,11.142881440505137,16.578367269782397
521,,0.6878,,2004,0.00035117659158960936,0.0006258067039543161,5739.0,5.0,,296.99,2,定西市,1111.0,101111.0,1.151927487999064,0.35095783770922856
523,,6.0166,,2003,0.0019657453778273324,0.002992138303281574,25526.0,40.0,,447.3,2,赤峰市,1111.0,101111.0,5.967286096520668,5.967286096520668
526,,3.6547,,2003,0.00192680184527104,0.002884577776039426,17490.0,32.0,,309.3,2,通辽市,1111.0,101111.0,5.8036327707237065,5.8036327707237065
527,,10.7126,,2003,0.0006866874032436293,0.0029628036140337158,4456.0,14.0,,153.15,2,雅安市,1111.0,101111.0,3.888990150507541,2.3898154046183566
532,,29.2298,,2007,0.001147099717284909,0.0006551413932021746,13292.0,19.0,,244.81,2,普洱市（2007年前为思茅市、思茅地区）,1111.0,101111.0,2.4556216491185867,2.4556216491185867
533,,4.47,,2009,0.0015185845012799632,0.003666836155982321,9733.0,27.0,,198.93,2,武威市,1111.0,101111.0,5.885260062863884,3.810964193054278
534,,2.9514,,2005,0.0008680330463891091,0.0011440528806664842,20137.0,19.0,,174.6,2,黑河市,1111.0,101111.0,2.468270817548868,1.344865621586151
541,,3.9406,,2007,0.0014698099246776989,0.004390425157429499,7328.0,27.0,,300.07,2,安康市,1111.0,101111.0,6.487967120437464,3.9671704333472584
545,,3.3478,,2008,0.0008779774736432992,0.00041068564947002,8778.0,8.0,,277.44,2,陇南市（2004年前为陇南地区）,1111.0,101111.0,1.794106610938532,0.9148196838481666
548,,43.1604,,2009,0.001688735802280648,0.0009191535964329018,14030.0,24.0,,249.64,2,普洱市（2007年前为思茅市、思茅地区）,1111.0,101111.0,3.5724563154430107,3.5724563154430107
551,,1.1022,,2005,0.000684991154454004,0.0017698595846208005,6219.0,24.0,,241.98,2,商洛市,1111.0,101111.0,2.763695008769644,1.6810021901591101
553,,9.3953,,2004,0.0027231713048653607,0.0035494973989908868,27667.0,63.0,,447.04,2,赤峰市,1111.0,101111.0,7.706136075493918,4.796265782082967
554,,2.3739,,2005,0.0004253670041675636,0.0007333672311964643,6256.0,22.0,,291.58,2,定西市,1111.0,101111.0,1.372091529674887,0.5865941058563081
555,,18.3739,,2006,0.002287449534213861,0.003256150506512301,20786.0,32.0,,179.41,2,巴彦淖尔市,1111.0,101111.0,6.7315076883634015,4.1857187796139375
557,,11.3,,2014,0.0030392413956434852,0.006023389525560293,12288.0,64.0,13.0,129.7,2,张掖市,11111.0,111111.0,10.54084991292135,12.053169876789243
558,,3.6255,,2004,0.0014320722135421475,0.002777017248797277,17393.0,30.0,,271.62,2,乌兰察布市（2003年前为乌兰察布盟）,1111.0,101111.0,4.909225439577946,3.055480692490855
559,,36.396,,2008,0.0014022020372435687,0.0007138107716978918,14168.0,20.0,,258.1,2,普洱市（2007年前为思茅市、思茅地区）,1111.0,101111.0,2.9198314413566973,2.9198314413566973
560,,16.027,,2011,0.010132197045934769,0.002933468924785857,80555.0,28.0,9.0,270.4,2,呼伦贝尔市,11111.0,111111.0,19.005208816029047,13.19204452718143
563,,3.1748,,2006,0.0011986458834214151,0.0008995971369343295,7628.0,27.0,,297.15,2,安康市,1111.0,101111.0,2.768300708330519,1.7440240435727177
564,,10.7126,,2004,0.0008778784883027907,0.0015254038408886454,4866.0,14.0,,153.4,2,雅安市,1111.0,101111.0,2.842911971573157,1.766054799877356
568,,5.4612,,2004,0.0022770848691958754,0.0029725818437830016,19176.0,33.0,,310.91,2,通辽市,1111.0,101111.0,6.448048464290287,4.013237491203517
570,,15.3067,,2010,0.008170611752008995,0.0028650213165408536,82378.0,28.0,,271.3,2,呼伦贝尔市,1111.0,101111.0,15.79582281369935,9.993976334180225
572,,1.7727,,2005,0.0009217334934817756,0.001799194273868659,4937.0,16.0,,154.32,2,雅安市,1111.0,101111.0,3.1708642422681312,1.943834247872246
573,,1.7082,,2003,0.00015631944946470095,0.000518246176712168,6792.0,18.0,,111.88,2,丽江市,1111.0,101111.0,0.738300556408765,0.738300556408765
577,,4.2728,,2008,0.001886487815682068,0.004488207454922361,7836.0,29.0,,301.87,2,安康市,1111.0,101111.0,7.248034000386696,4.555355302210872
581,,1.7504,,2006,0.0010047255025644112,0.001760081354871514,22413.0,19.0,,173.49,2,黑河市,1111.0,101111.0,3.2671181449572964,1.746488038298717
582,,2.6179,,2005,0.0016460866185224047,0.0013102827864043493,11221.0,16.0,,382.78,2,河池市,1111.0,101111.0,3.8721351790902836,2.0389705306525596
583,,16.085,,2006,0.00154407952552806,0.0010658270426721944,7585.0,17.0,,536.56,2,昭通市,1111.0,101111.0,3.4785529846534784,3.4785529846534784
588,,9.471,,2008,0.0010619903217821208,0.004243751711190206,10189.0,59.0,,47.72,2,拉萨市,1111.0,101111.0,5.696095385588992,5.696095385588992
589,,5.3797,,2009,0.002257868215136222,0.0045175421441702186,8084.0,29.0,,303.57,2,安康市,1111.0,101111.0,7.871066118048559,5.62144448099228
596,,9.6468,,2009,0.0012530113320289534,0.0028454648570422807,10291.0,,,51.53,2,拉萨市,111.0,100111.0,4.6865502852021015,4.6865502852021015
597,,2.3115,,2004,0.0002370644913177906,0.0004400203387178785,7136.0,17.0,,112.73,2,丽江市,1111.0,101111.0,0.794146178659896,0.794146178659896
598,,1.5052,,2004,0.001353440058775551,0.0012222787186607735,11631.0,15.0,,383.0,2,河池市,1111.0,101111.0,3.3201270361898185,1.6283714898907415
599,,5.12,,2010,0.0016977551665344484,0.003129033519771581,13387.0,34.0,,130.83,2,张掖市,1111.0,101111.0,5.666442152831722,4.1801473247709655
605,,24.5638,,2007,0.0029795829309189298,0.004038408886455196,22837.0,32.0,,182.3,2,巴彦淖尔市,1111.0,101111.0,8.577308377875516,4.947924299734
606,,9.9311,,2005,0.001855279537553159,0.0028650213165408536,19099.0,35.0,,272.52,2,乌兰察布市（2003年前为乌兰察布盟）,1111.0,101111.0,5.67055940790536,3.2878909486335295
616,,3.8269,,2007,0.0012803771792126635,0.001760081354871514,24143.0,19.0,,173.97,2,黑河市,1111.0,101111.0,3.7090657321204215,2.0364522203014657
617,,13.952,,2005,0.0029113361381051537,0.0031779246685180113,31438.0,64.0,,445.3,2,赤峰市,1111.0,101111.0,7.658162825541223,4.4403386731397765
618,,7.6951,,2007,0.0008807571619781281,0.004175304102945203,10754.0,,,62.23,2,拉萨市,111.0,100111.0,5.341117306850026,5.341117306850026
619,,6.903,,2015,0.005379379926743361,0.0018187507333672311,7102.0,26.0,31.0,251.01,2,商洛市,11111.0,111111.0,10.336134897887883,11.776342603517
620,,5.1560000000000015,,2010,0.00231152186915883,0.0009876012046779053,4459.0,18.0,,388.01,2,巴中市,1111.0,101111.0,4.635368567698054,4.335764569187428
621,,4.6775,,2009,0.0010645999353046214,0.00061602847420503,10128.0,8.0,,279.17,2,陇南市（2004年前为陇南地区）,1111.0,101111.0,2.2865454125360363,1.48063851042922
625,,3.1227,,2006,0.002023425935475178,0.001349395705401494,12216.0,16.0,,389.16,2,河池市,1111.0,101111.0,4.513922565722042,2.2289377647434754
629,,2.1709,,2003,0.0005908344988287262,0.002728126100050847,9973.0,12.0,,255.76,2,庆阳市,1111.0,101111.0,3.5144762998024497,1.631731017193384
630,,8.9671,,2006,0.002349133598951916,0.0031192552900222944,20029.0,35.0,,278.16,2,乌兰察布市（2003年前为乌兰察布盟）,1111.0,101111.0,6.701584539337813,4.167112266389848
632,,51.42,,2010,0.0020161226170791052,0.002649900262056557,16297.0,24.0,,254.6,2,普洱市（2007年前为思茅市、思茅地区）,1111.0,101111.0,5.72600468689641,5.72600468689641
633,,5.4451,,2003,0.0022259436430887227,0.0026107873430594127,32027.0,23.0,,135.97,2,鄂尔多斯市,1111.0,101111.0,6.025601368757844,6.025601368757844
634,,2.7775,,2006,0.0005107895532930521,0.0008507059881878986,7240.0,22.0,,293.01,2,定西市,1111.0,101111.0,1.6194653016305718,0.5740503189272632
635,,2.1334,,2003,0.0010729893928460939,0.0011538311104157704,12369.0,15.0,,381.0,2,河池市,1111.0,101111.0,2.806075238148047,1.3825826485346668
637,,7.7467,,2016,0.006076479687941767,0.0013298392459029215,7247.0,26.0,41.0,253.0,2,商洛市,11111.0,111111.0,10.993710985694046,13.234136040059198
638,,20.9362,,2013,0.01265182389524549,0.0069914342707396255,93229.0,114.0,5.0,253.2,2,呼伦贝尔市,11111.0,111111.0,26.86348040579596,19.38826000592491
640,,7.01,,2011,0.0022390214063033776,0.0031388117495208673,12061.0,30.0,18.0,192.0,2,武威市,11111.0,111111.0,6.5434464349937365,5.3099567155196175
642,,5.768,,2010,0.001842333154881361,0.0037255055344780383,12107.0,27.0,,191.26,2,武威市,1111.0,101111.0,6.459529339919554,4.765209555002786
645,,26.2415,,2008,0.0037346845021884686,0.004527320373919504,24604.0,32.0,,185.0,2,巴彦淖尔市,1111.0,101111.0,10.248021683274283,5.893699306448064
646,,61.593,,2011,0.0024940373390557762,0.0019067548011108071,16752.0,24.0,0.0,256.1,2,普洱市（2007年前为思茅市、思茅地区）,11111.0,111111.0,5.792927757438287,5.792927757438287
649,,3.7458,,2007,0.002657084192208136,0.0013885086243986386,12755.0,17.0,,396.99,2,河池市,1111.0,101111.0,5.566661695355943,2.7976203583945893
655,,16.2342,,2012,0.011841943836538471,0.004673993820158798,96239.0,28.0,5.0,266.4,2,呼伦贝尔市,11111.0,111111.0,23.384272575178574,16.571828701061335
659,,5.7898,,2005,0.0007792719916882838,0.0019556459498572373,3654.0,19.0,,160.12,2,张家界市,1111.0,101111.0,3.0896811955236467,1.3763713998439284
660,,8.5444,,2005,0.0027471554528706037,0.003168146438768725,22623.0,40.0,,309.34,2,通辽市,1111.0,101111.0,7.385733320528834,4.28237921283993
661,,3.5661,,2007,0.0006845241236201498,0.0010560488129229084,7536.0,22.0,,296.12,2,定西市,1111.0,101111.0,2.0912411689479806,1.0060080441524824
662,,3.2812,,2006,0.0011237139806563779,0.0018676418821136625,5763.0,19.0,,152.61,2,雅安市,1111.0,101111.0,3.5591061537652235,2.3474623047636918
663,,6.37,,2011,0.0020949257465247614,0.003256150506512301,14820.0,36.0,11.0,130.9,2,张掖市,11111.0,111111.0,6.422837614321816,5.212083580369796
664,,20.8482,,2007,0.0018236690189950922,0.0011244964211679117,8656.0,22.0,,545.97,2,昭通市,1111.0,101111.0,3.982022640571937,3.982022640571937
666,,10.554,,2006,0.0036352393297798343,0.0037255055344780383,33618.0,72.0,,450.21,2,赤峰市,1111.0,101111.0,9.334064940939523,5.8040148986185685
667,,24.533,,2008,0.002233887666597907,0.0018578636523643762,8685.0,22.0,,549.52,2,昭通市,1111.0,101111.0,5.3298270709819775,5.3298270709819775
668,,9.118,,2008,0.003695327930802235,0.003676614385731607,21116.0,35.0,,287.11,2,乌兰察布市（2003年前为乌兰察布盟）,1111.0,101111.0,9.384396764681544,5.397023387812124
669,,8.21,,2007,0.002879277485914602,0.0033148198850080184,21196.0,35.0,,284.26,2,乌兰察布市（2003年前为乌兰察布盟）,1111.0,101111.0,7.735583888431448,4.462365325808771
670,,5.6311,,2009,0.0032281612170713386,0.0015156256111393596,13043.0,18.0,,409.55,2,河池市,1111.0,101111.0,6.6018783656927535,4.341860862549969
671,,3.2288,,2003,0.002029921173546009,0.00039112918997144763,10762.0,31.0,,492.92,2,怀化市,1111.0,101111.0,3.622595233226466,1.897641872300439
674,,77.99,,2016,0.004740350365487711,0.0024836703563186923,9275.0,22.0,5.0,237.0,2,临沧市（2003年前为临沧地区）,11111.0,111111.0,9.937287666378024,9.937287666378024
677,,2.4978,,2004,0.0007583410915043669,0.0030214729925294326,10705.0,13.0,,256.69,2,庆阳市,1111.0,101111.0,4.05907991005407,1.2366801931222808
679,,2.4982,,2006,0.0008110174902561349,0.001799194273868659,7782.0,24.0,,242.74,2,商洛市,1111.0,101111.0,2.9933551805389143,1.8858079218428334
681,,8.429,,2003,0.000720293826213043,0.003256150506512301,6496.0,54.0,,304.08,2,广元市,1111.0,101111.0,4.218913924082843,2.59255618973893
683,,10.8426,,2012,0.0042174522054502575,0.0016231861383815074,13336.0,19.0,5.0,411.6,2,河池市,11111.0,111111.0,8.289207404891497,6.507480574520513
684,,10.1243,,2009,0.0042831532752794985,0.0036961708452301796,21715.0,35.0,,289.72,2,乌兰察布市（2003年前为乌兰察布盟）,1111.0,101111.0,10.345249896936853,6.181051534879451
685,,2.5722,,2005,0.00032664442474464187,0.0010658270426721944,8209.0,20.0,,113.76,2,丽江市,1111.0,101111.0,1.5266602486426597,1.5266602486426597
686,,30.9122,,2009,0.0026673678692202512,0.0019947588688543827,8978.0,23.0,,561.04,2,昭通市,1111.0,101111.0,6.153638564421929,6.153638564421929
688,,2.59,,2005,0.0010902398380965533,0.0033734892635037352,6531.0,57.0,,304.26,2,广元市,1111.0,101111.0,4.9224592651222965,3.017614180939018
692,,16.479,,2005,0.002440246005423187,0.002160988774592248,11085.0,32.0,,498.37,2,怀化市,1111.0,101111.0,5.9459224560504635,2.6487514718522975
693,,19.9826,,2009,0.0043718423406417725,0.006971877811241053,26340.0,38.0,,173.3,2,巴彦淖尔市,1111.0,101111.0,13.569925660826614,8.107721966086826
694,,3.4672,,2007,0.0013742485770839301,0.0019263112606093798,6067.0,20.0,,153.67,2,雅安市,1111.0,101111.0,4.015992593510262,2.743096246375141
697,,7.1015,,2010,0.004001739751946912,0.0015254038408886454,13565.0,19.0,,399.19,2,河池市,1111.0,101111.0,7.8513449507839885,5.210557089225975
698,,15.0118,,2004,0.002404388115890568,0.0021023193960965306,11181.0,32.0,,495.29,2,怀化市,1111.0,101111.0,5.833223484293903,2.7430874206967486
699,,14.68,,2016,0.0028422722662988145,0.0007920366096921814,11337.0,14.0,20.0,288.0,2,陇南市（2004年前为陇南地区）,11111.0,111111.0,5.302282758457896,8.487514518728677
701,,1.7467,,2003,0.00044201993790804364,0.0007529236906950366,9625.0,10.0,,216.96,2,临沧市（2003年前为临沧地区）,1111.0,101111.0,1.417193769903592,1.417193769903592
704,,2.945,,2004,0.0016389308782703625,0.0009876012046779053,14815.0,30.0,,371.68,2,百色市,1111.0,101111.0,3.5570150122791926,1.7445542811987915
707,,6.6634,,2014,0.004969364649021953,0.001808972503617945,8017.0,26.0,14.0,251.7,2,商洛市,11111.0,111111.0,9.669563023375467,9.964299703275815
709,,13.34,,2015,0.0026195273542856962,0.0006746978527007472,11451.0,14.0,38.0,285.76,2,陇南市（2004年前为陇南地区）,11111.0,111111.0,4.8347424064194415,7.193124659574548
711,,5.4201,,2004,0.0006484304690037737,0.001808972503617945,3917.0,19.0,,157.29,2,张家界市,1111.0,101111.0,2.7418836478333324,1.2893774023294005
714,,2.327,,2004,0.0005387070187834151,0.0007920366096921814,9779.0,10.0,,218.33,2,临沧市（2003年前为临沧地区）,1111.0,101111.0,1.6090162585361354,1.6090162585361354
715,,1.4172,,2003,0.000520798770951939,0.001799194273868659,3938.0,19.0,,157.43,2,张家界市,1111.0,101111.0,2.528052504692213,1.3242821732543366
716,,3.6029,,2005,0.0019376542380577133,0.0017111902061250832,15027.0,30.0,,373.78,2,百色市,1111.0,101111.0,4.71685952825295,2.4837814617812586
718,,4.3946,,2008,0.00308906521685514,0.0014765126921422146,13946.0,17.0,,404.57,2,河池市,1111.0,101111.0,6.342062386852673,3.5203942938101873
